position,train_through_season,target_season,player_id,player_name,games,targets_p10,targets_p50,targets_p90,receptions_p10,receptions_p50,receptions_p90,receiving_yards_p10,receiving_yards_p50,receiving_yards_p90,receiving_tds_p10,receiving_tds_p50,receiving_tds_p90,games_played_estimate,fantasy_points_p10,fantasy_points_p50,fantasy_points_p90,full_projection_p10,full_projection_p50,full_projection_p90,actual_games_played,actual_fantasy_points,naive_ppg,naive_full_projection,adp
WR,2020,2021,00-0030663,Willie Snead,80,1.5222452528507073,4.227996985628586,7.65469439280505,0.25320492489682106,2.8199329390505214,5.439679887071725,0.7194179912303497,27.793406333008644,73.52415289568502,0.0,0.0,1.0,8.79770444763271,0.325146724019856,5.599273572351386,18.792095176640228,2.8605447800426926,49.26075401098809,165.32729931586493,7.0,7.799999952316284,7.4930233068244405,65.92140447266495,
WR,2020,2021,00-0031051,John Brown,95,2.122539869899378,5.803618496625894,9.373334343650383,0.9091492346942033,3.3691608681036582,6.431794827004032,7.674076327059808,39.50096307468547,92.1852784719803,0.0,0.0,1.0,10.042713567839195,1.6765568674001843,7.319257175572206,21.650322674202062,16.83718039949381,73.50520334362338,217.42798926830562,3.0,0.0,11.357499980926512,114.06011915518408,
WR,2020,2021,00-0031235,Odell Beckham,82,2.153358067170842,5.881824409597126,10.239747085696237,1.055520952826652,3.6286356993333877,6.593355572098261,8.902123906335325,40.603900933988285,99.90029555923599,0.0,0.0,1.0,8.79770444763271,1.9457333434601845,7.689025792732217,22.58338512802186,17.11798688966693,67.64577641468286,198.68194778340032,13.0,125.30000150203705,14.43428602218628,126.98858233579091,
WR,2020,2021,00-0031236,Brandin Cooks,101,4.137125090286767,7.56220183743647,13.045791155484006,2.06843839175532,4.893724298073688,8.443247947194406,19.879868478746896,63.1063141840025,113.23682378699584,0.0,0.0,1.0,8.79770444763271,4.05642523963001,11.204355716473938,25.766930325893995,35.687230372182526,98.57261011968176,226.68983752995976,15.0,226.19999861717224,13.0613638270985,114.91001863381348,
WR,2020,2021,00-0031325,Sammy Watkins,85,1.950637405822016,5.190384231028133,8.839526441720453,0.9046939224830758,2.9994567482387,6.27317187234766,5.025568347060312,35.19155156055746,75.89903769143477,0.0,0.0,1.0,14.071428571428571,1.4072507571891069,6.5186119042944455,19.863075641491136,19.80202851187529,91.72618179614327,279.50185009812526,10.0,72.4000015258789,10.251515258442272,144.25346470808054,
WR,2020,2021,00-0031381,Davante Adams,98,4.7659691624532465,10.601414770189484,14.611880527528374,3.0014357211312874,6.5370033920153094,10.818265405651943,29.986650365248973,84.08525550202422,144.7699755607703,0.0,0.9999734386011123,1.0,8.79770444763271,6.000100757656185,20.945369573824408,31.295262961728973,52.78711312187622,184.27117105694586,275.3264741482382,15.0,332.8000030517578,21.968293003919648,193.27054906748245,
WR,2020,2021,00-0031382,Jarvis Landry,111,2.7499925823786446,6.83682439139012,10.636801083092053,1.891559894105815,4.595151600839767,7.549617204446177,14.014762608152687,56.788919566229936,96.95401373999518,0.0,0.0,1.0,8.79770444763271,3.293036154921084,10.274043557462761,23.245018578445695,28.97115882636454,90.38799870066234,204.5028033328967,11.0,117.5,13.042553029161818,114.74452679314241,
WR,2020,2021,00-0031408,Mike Evans,106,3.071449034340765,7.507254492508331,11.762800567456761,1.7915598941058148,4.931388049335342,7.957187517189355,16.321708372766885,70.72894086085302,114.80350929478553,0.0,0.0,1.0,8.79770444763271,3.4237307313825034,12.004282135420645,25.437538446667908,30.120971082980645,105.61012633342811,223.79194512907833,15.0,235.5999984741211,17.01555584801568,149.69783136303033,
WR,2020,2021,00-0031428,Allen Robinson,88,4.231628975896251,8.68681574315967,12.72765588772418,2.144078400274875,5.6810008218681896,8.929415213267447,20.62840226533931,66.22602151742451,123.90232417056127,0.0,0.0,1.0,8.79770444763271,4.206918626808806,12.30360297361064,27.319647630323573,37.011226713904726,108.24346260284138,240.35018546505614,11.0,80.79999923706055,14.935555871327718,131.39860631704673,
WR,2020,2021,00-0031544,Amari Cooper,93,4.037125090286767,8.010758286691408,12.051255772487226,2.06843839175532,5.0890698783381385,7.854999071130055,19.226263405124634,63.91229575124323,119.83690405346276,0.0,0.0,1.0,8.79770444763271,3.991064732267784,11.480299453462461,25.838689476476333,35.11220794586234,101.00028156188208,227.32115332819635,14.0,189.5999984741211,14.825532172588591,130.4306503333045,
WR,2020,2021,00-0031547,DeVante Parker,77,3.175739964776138,7.069507414077361,11.252035659651318,1.784999405996633,4.146732756633319,7.305931630567675,10.656988537362338,48.98606258201079,101.22364901639622,0.0,0.0,1.0,8.79770444763271,2.8506982597328667,9.045339014834397,23.428296532207295,25.07960075851067,79.57821928115426,206.11522860185812,8.0,100.29999923706055,11.546341349438922,101.58129864384428,
WR,2020,2021,00-0031549,Nelson Agholor,87,2.1686757953759743,5.503851762164997,9.666352233489063,0.9999916929475393,3.1075147951330093,6.169776594632317,7.083428929073766,41.60069466750092,100.07088125122465,0.0,0.0,1.0,8.79770444763271,1.708334585854916,7.267584261883101,22.176864719754782,15.029422784020579,63.93805838431445,195.1055013795356,13.0,100.10000002384186,10.244186113047046,90.12532172913126,
WR,2020,2021,00-0031588,Stefon Diggs,86,4.599759898582399,10.103103684642294,13.637777544249154,3.0014357211312874,6.279356166151043,10.604040385759886,29.986650365248973,64.54437130386792,128.69784560992423,0.0,0.0,1.0,8.79770444763271,6.000100757656185,12.733793296537836,29.47382494675231,52.78711312187622,112.02814992018652,259.3020008227907,16.0,262.4000015258789,17.36086949058201,152.7357987320644,
WR,2020,2021,00-0031787,Jake Kumerow,16,0.9900000028312206,1.5387821756859166,3.8171374975375003,-0.0003947027802229181,0.8834237377196433,2.241599265803715,0.0,5.163295778499198,40.868778853990804,0.0,0.0,1.0,8.79770444763271,-0.0003947027802229181,1.3997533155695632,12.328477151202794,-0.003472478405060163,12.31461596997498,108.46229826567507,3.0,2.3000000715255737,4.587500095367432,40.35946999252954,
WR,2020,2021,00-0031868,Damiere Byrd,36,2.2097338867763687,4.926195758002276,8.639250880864358,1.0032690607820818,3.0582872484878596,5.795520573742409,6.50258266073937,32.64439879414782,83.11530156959364,0.0,0.0,1.0,8.79770444763271,1.6535273268560189,6.322727127902642,20.107050730701772,14.547244717763425,55.62548457431707,176.89588964227153,10.0,55.20000076293945,7.003703717832212,61.616515348274206,
WR,2020,2021,00-0031941,Jamison Crowder,84,3.589815002059429,7.114901806890984,11.259416179089607,1.0558354996888772,4.627141316395906,7.611140788603044,11.652533401125075,50.71025260433227,105.04376049990032,0.0,0.0,1.0,8.79770444763271,2.221088839801385,9.698166576829134,24.115516838593077,19.54048316450802,85.32160322685257,212.16118974785184,11.0,105.10000228881836,11.945946190808272,105.09690393405498,
WR,2020,2021,00-0032009,Adam Humphries,77,1.5217030999999999,4.479378178487881,8.432924899874182,0.9091492346942033,2.6039710433419714,5.785694539734617,3.4682076542541074,24.493493144271888,64.5041810159754,0.0,0.0,1.0,8.79770444763271,1.2559700001196141,5.05332035776916,18.23611264133216,11.049652856145586,44.45761898685866,160.43592929217905,16.0,78.0,9.480000223432269,83.40224012924917,
WR,2020,2021,00-0032054,Breshad Perriman,62,1.8780961213062,5.078774947624741,8.880894462099322,0.25320492489682106,2.937518194863296,5.606100962149702,2.3299025913487346,38.91422856901651,85.75240830728222,0.0,0.0,1.0,8.79770444763271,0.48619518403169454,6.8289410517649465,20.181341792877923,4.2774015329732435,60.07900506373407,177.54948045039802,4.0,24.000000178813934,8.249999947018093,72.58106122685071,
WR,2020,2021,00-0032128,Chris Conley,75,1.7493166205105624,4.032813702673577,7.384002768543027,0.8369782346942031,2.381653009709847,5.460120979681425,2.102038397606103,24.230617114014088,66.50583722069629,0.0,0.0,1.0,8.79770444763271,1.0471820744548133,4.804714721111257,18.110704701751054,9.21279839391236,42.27046007152686,159.33262730435789,14.0,66.59999924898148,7.755555465486314,68.23108481257113,
WR,2020,2021,00-0032200,Ty Montgomery,54,1.0,1.7641753854086795,4.654850201139033,2.656139888758746e-05,1.0506068658508019,2.4042589872864673,0.0,9.728942920868526,31.670492934558826,0.0,0.0,1.0,8.79770444763271,2.656139888758746e-05,2.0235011579376545,11.57130828074235,0.00023367933712867473,17.802165136978044,101.8009503264162,10.0,28.80000066757202,2.7214286157063077,23.942324636314314,
WR,2020,2021,00-0032211,Tyler Lockett,94,4.13795479128411,8.02992723797104,12.388179788671934,2.144078400274875,5.174301027298291,8.663557379016366,18.079524309810388,59.95932892373881,119.92119278443882,0.0,0.0,1.0,8.79770444763271,3.9520308312559136,11.170233919672171,26.655676657460248,34.76879922132175,98.27241663619763,234.50876508399745,15.0,212.4000045657158,14.887500445048016,130.97582887953288,
WR,2020,2021,00-0032385,Sterling Shepard,65,3.370549874112325,6.986818373693515,10.414919703873268,1.0558354996888772,4.80112291716191,7.507602029180719,11.659360958085365,48.25766619088169,97.6339412378212,0.0,0.0,1.0,8.79770444763271,2.2217715954974135,9.62688953625008,23.270996152962837,19.54648984733162,84.69452888993612,204.73134635576486,7.0,77.70000225305557,12.089473448301618,106.35961432566071,
WR,2020,2021,00-0032464,Kalif Raymond,18,1.0,1.8032290004516502,4.45332894492349,0.00647256137019508,1.0243198281575903,3.17505450016478,0.0,12.436109440219102,55.06613966416587,0.0,0.0,1.0,8.79770444763271,0.00647256137019508,2.2679307721795006,14.681668466581367,0.05694368195414093,19.95258464132668,129.1649799671118,15.0,111.0,3.9799998760223385,35.01486261085937,
WR,2020,2021,00-0032543,Alex Erickson,51,1.0,1.7610864885095672,5.352652687150034,9.90571500597916e-05,1.0028819617457234,3.021784704219738,0.0,14.34336174376243,45.366668292366946,0.0,0.0,1.0,8.79770444763271,9.90571500597916e-05,2.4372181361219667,13.55845153345643,0.0008714755296508495,21.44192483601133,119.2832493589022,4.0,8.5,4.5285714353833875,39.84103305849488,
WR,2020,2021,00-0032688,Robby Anderson,76,4.231628975896251,7.952763932483942,11.73374294693001,1.9824470035676074,4.931713180633274,8.193152245636858,17.571404004755045,63.06778369152929,108.4527182004121,0.0,0.0,1.0,8.79770444763271,3.739587404043112,11.238491549786204,25.038424065678072,32.89978473686135,98.87292709223672,220.28065476432988,16.0,120.50000166893005,11.81956544129745,103.98504345198846,
WR,2020,2021,00-0032765,Michael Thomas,70,3.8446971698955563,7.71813410161665,10.283077899630955,2.000586861406172,5.746703741167701,8.110768186130318,19.133979546052394,59.33782062460322,120.31244261234222,0.0,0.0,1.0,14.071428571428571,3.9139848160114115,11.680485803628024,26.14201244736454,55.07535776816057,164.36112166533718,367.85546086648674,0.0,0.0,19.96923165443616,280.99561685170886,
WR,2020,2021,00-0032775,Demarcus Robinson,54,1.5222452528507073,3.5286293591979785,7.442539765940057,0.9066163522429755,2.112334830393208,5.488799220557712,3.146338397606103,23.621448232102708,78.25443098892397,0.0,0.0,1.0,6.762305699481865,1.2212501920035859,4.474479653603479,19.31424231945011,8.25846713387917,30.25779926377845,130.60881091799132,13.0,64.5,6.48409104347229,43.84740581923198,
WR,2020,2021,00-0032778,Tajae Sharpe,46,1.0,1.8653811364106334,4.068570794677509,2.656139888758746e-05,0.9653308380481584,2.3161546072709207,0.0,8.41127017068999,39.7569475203457,0.0,0.0,1.0,6.762305699481865,2.656139888758746e-05,1.8064578551171575,12.291849359305491,0.00017961629908374395,12.21582024953254,83.12124297960403,13.0,48.0,5.050000095367432,34.14964442728715,
WR,2020,2021,00-0032791,Jakeem Grant,45,0.9999981756889589,3.6797990091433643,7.235826796210187,0.1552747075522888,2.1670084318667326,5.1690345961574415,0.10984995979462364,23.630143037024915,57.95664717977532,0.0,0.0,1.0,8.79770444763271,0.16625970353175118,4.530022735569224,16.964699314134975,1.4627037332233832,39.853801168594664,149.25041060871686,7.0,39.49999976158142,5.287878845677231,46.52119523915751,
WR,2020,2021,00-0032881,Tommylee Lewis,22,0.1014307614043369,1.3832421250423304,2.8750742135033027,2.656139888758746e-05,0.9220908325984798,2.0633807514306532,0.0,1.2873775612824796,24.910296136809222,0.0,0.0,1.0,8.79770444763271,2.656139888758746e-05,1.0508285887267277,10.554410365111575,0.00023367933712867473,9.244879348740737,92.8545830112829,1.0,1.699999988079071,2.0625,18.145265423242467,
WR,2020,2021,00-0032951,Laquon Treadwell,43,1.0,1.8448315027041424,3.9501921710597645,0.016462006635393087,0.7937756037000493,2.759729164790966,0.0,14.268771151309352,42.99330607773833,0.0,0.0,1.0,6.762305699481865,0.016462006635393087,2.2206527188309844,13.059059772564797,0.11132112129542694,15.016732537120665,88.30935432988927,11.0,71.0,4.55357153075082,30.79264271539463,
WR,2020,2021,00-0032977,Rashard Higgins,55,1.0664656663056684,3.747478284151409,7.680116025566715,0.9076589343595427,3.053425764769468,5.545653897735268,5.417483707778877,34.80857892696747,79.41986585587934,0.0,0.0,1.0,6.762305699481865,1.4494073051374303,6.534283657466215,19.4876404833232,9.801335280401496,44.18682361891499,131.78138230983,12.0,57.5,8.277419159489293,55.974438759214834,
WR,2020,2021,00-0032980,Marcus Johnson,26,1.0,2.9703375088713115,7.11027332266538,-0.008924920819388135,1.6423607216164298,3.9822533642059104,-0.031611657052288654,19.480007123676405,66.53815073218914,0.0,0.0,1.0,14.071428571428571,-0.012086086524617,3.5903614339840706,16.636068437424825,-0.1700685032392535,50.521514463918706,234.09324872662074,7.0,24.799999997019768,5.920000076293945,83.30285821642194,
WR,2020,2021,00-0033009,Tyler Boyd,71,3.5509592589820684,6.970999746803624,10.822327636854252,1.0558354996888772,4.788234773320825,7.747996690512237,11.92562563158545,50.46626675706287,98.59269027964632,0.0,0.0,1.0,13.0,2.2483980628474223,9.834861449027112,23.60726571847687,29.22917481701649,127.85319883735247,306.89445434019933,16.0,183.84000301361084,14.055555735694037,182.7222245640225,
WR,2020,2021,00-0033040,Tyreek Hill,74,4.505256012972917,8.478744812917446,12.99914174248196,2.06843839175532,5.205608680837155,8.551509067576214,22.190289008788646,65.92564807936351,126.3418861170795,0.0,0.0,1.0,14.071428571428571,4.287467292634185,11.798173488773507,27.18569767928416,60.33078976063817,166.01715552059864,382.54160305849854,16.0,297.30000495910645,18.54651253722435,260.9759264166569,
WR,2020,2021,00-0033094,Marvin Hall,37,1.0,3.1601953731999304,7.057534297068134,0.14182812055176924,1.6561736139291527,3.9570415314318526,0.24719982703065493,20.209586653041992,63.854597715658976,0.0,0.0,1.0,8.79770444763271,0.16654810325483474,3.677132279233352,16.34250130299775,1.4652409887498516,32.350323007545065,143.77649639882668,1.0,2.0,4.199999955392653,36.95035828761513,
WR,2020,2021,00-0033111,Pharoh Cooper,36,1.0,1.8298930076039317,4.581065656608559,-0.004666936234792307,1.054991428192785,2.4381579038571632,0.0,8.82821725566237,43.20841768162445,0.0,0.0,1.0,6.762305699481865,-0.004666936234792307,1.9378131537590222,12.758999672019609,-0.031559249499654454,13.104084934195564,86.28025620178545,6.0,7.599999964237213,3.976470715859357,26.89011058567846,
WR,2020,2021,00-0033114,Mike Thomas,23,1.0,1.9018079245414694,4.45491352478952,-0.0029532395595346125,1.0360035816410758,3.027104513229251,0.0,13.319943139858037,44.10505918631523,0.0,0.0,1.0,8.79770444763271,-0.0029532395595346125,2.3679978956268792,13.437610431860774,-0.025981728807842528,20.832945618341494,118.22012506193724,6.0,10.200000286102295,2.738461531125582,24.09217519205462,
WR,2020,2021,00-0033127,Will Fuller,53,2.4051405787841373,7.048652269433988,11.997427177825879,1.8709907941843478,4.79772964360692,8.526067120384655,17.285159319301442,66.16591446770819,124.20527849557142,0.0,0.0,1.0,8.79770444763271,3.599506726114492,11.41432109037774,26.9465949699418,31.667396333621323,100.4198234235241,237.0681784156142,2.0,6.6000001430511475,14.80000033871881,130.2060288049121,
WR,2020,2021,00-0033251,Zach Pascal,41,1.8780961213062,4.287583493522808,7.95132863590464,0.9999916929475393,2.852702524114453,5.788039810831715,2.215675399723965,34.62167914981325,83.20290367305337,0.0,0.0,1.0,6.762305699481865,1.2215592329199358,6.3148704390957775,20.108330178137052,8.260556963029178,42.70308436178692,135.97867577067936,15.0,94.8000009059906,8.15609763889778,55.15402554904904,
WR,2020,2021,00-0033282,Curtis Samuel,51,2.836727782636247,6.2257534633939375,10.72618099388812,1.0080058096888773,4.217396113967973,7.860250967381612,8.836269656049332,41.67813609492286,94.84767284090022,0.0,0.0,1.0,6.762305699481865,1.8916327752938105,8.38520972346026,23.345018251471636,12.791799097696032,56.70335150430607,157.8661499764348,5.0,9.800000071525574,10.493023439895275,70.95703221240062,
WR,2020,2021,00-0033292,Trent Taylor,35,1.0,2.578197391048959,6.346533932470681,-0.0044966147880039576,1.2910255732985383,3.528917085167454,0.0,14.341868867623315,49.17682710318119,0.0,0.0,1.0,8.79770444763271,-0.0044966147880039576,2.72521246006087,14.446599795485572,-0.03955988791971344,23.975613780621597,127.09691527391323,0.0,0.0,3.6049999952316285,31.7157244917652,
WR,2020,2021,00-0033307,Kendrick Bourne,56,1.8152401339655237,4.3980178400442576,8.577026150033342,0.9999916929475393,2.886553272279248,5.676749624523543,5.730248918944762,32.841094612277026,79.45542079037178,0.0,0.0,1.0,6.762305699481865,1.5730165848420155,6.170662733506951,19.62229170356072,10.63721901705666,41.7279077723744,132.69193502388435,16.0,176.29999828338623,7.352173939995144,49.717647738011195,
WR,2020,2021,00-0033375,Tim Patrick,32,1.8392403782288405,5.081549963522791,9.157033707180972,0.9999916929475393,3.0280941266664447,5.832000400448523,6.554316625164292,40.48310778585123,88.3525115392218,0.0,0.0,1.0,8.79770444763271,1.6554233554639686,7.076404905251568,20.6672515543707,14.563925417080423,62.256118908181655,181.82437092023116,15.0,140.9000015258789,8.109375,71.34388450502152,
WR,2020,2021,00-0033460,John Ross,26,1.0,2.7228931667532486,5.746330133180121,-0.011377549530449805,1.5143610100517524,2.8444260236315593,0.0,6.242798537019176,31.4056105012521,0.0,0.0,1.0,6.762305699481865,-0.011377549530449805,2.13864086375367,11.98498707375677,-0.07693846803589793,14.462143302106261,81.04614639708188,9.0,40.99999964237213,8.013043600579966,54.186650410398585,
WR,2020,2021,00-0033466,Isaiah McKenzie,40,1.0,1.9276385908502152,4.671773090579088,0.25977425170723484,1.335800256834831,4.1442290707443155,2.1988061340456757,14.686567708307257,46.98233429640076,0.0,0.0,1.0,6.762305699481865,0.47965486511180244,2.8044570276655567,14.842462500384393,3.243572828129747,18.964595742134765,100.36926876069523,10.0,51.59999966621399,5.53030310977589,37.39760023909978,
WR,2020,2021,00-0033471,Isaiah Ford,18,1.5695327899999998,3.631533827025193,9.339486438534426,0.8183263522429756,2.1744866829954015,5.553199858711613,2.9982959158016693,21.498113364996186,71.37991960873467,0.0,0.0,1.0,6.762305699481865,1.1181559438231425,4.32429801949502,18.69119181958508,7.561312311824761,29.24222514348931,126.39555297168899,10.0,40.10000038146973,5.7222224076588954,38.695417201014585,
WR,2020,2021,00-0033536,Mike Williams,54,1.8607085902821567,5.8419075812931105,9.859650254868873,0.9999916929475393,3.218838969556553,6.080344134909394,8.443411505743441,37.71288789491385,95.30617709719102,0.0,0.0,1.0,6.762305699481865,1.8443328435218835,6.9901277590479385,21.6109618446285,12.471942499489627,47.26938078511627,146.1399304532164,15.0,217.70000457763672,10.757777892218696,72.7473827543105,
WR,2020,2021,00-0033555,Mack Hollins,28,1.0,2.750933933280787,5.86090358910394,0.05152690763533909,1.7553862873336397,3.7222572619981427,0.17284112019508754,18.273847125895873,50.02252902548918,0.0,0.0,1.0,8.79770444763271,0.06881101965484784,3.582770999923227,14.72451016454706,0.6053790136635968,31.52016036087407,129.54188856384874,12.0,60.30000114440918,3.6529412199469173,32.13749721766786,
