position,train_through_season,target_season,player_id,player_name,games,completions_p10,completions_p50,completions_p90,attempts_p10,attempts_p50,attempts_p90,passing_yards_p10,passing_yards_p50,passing_yards_p90,passing_tds_p10,passing_tds_p50,passing_tds_p90,interceptions_p10,interceptions_p50,interceptions_p90,carries_p10,carries_p50,carries_p90,rushing_yards_p10,rushing_yards_p50,rushing_yards_p90,rushing_tds_p10,rushing_tds_p50,rushing_tds_p90,games_played_estimate,fantasy_points_p10,fantasy_points_p50,fantasy_points_p90,full_projection_p10,full_projection_p50,full_projection_p90,actual_games_played,actual_fantasy_points,naive_ppg,naive_full_projection,adp
QB,2014,2015,00-0022803,Eli Manning,144,17.681607138231797,22.79494463772079,28.055593235944983,26.283928944804384,33.02151058546797,47.051678408148106,177.90844823571425,256.1257863014233,372.6971103365321,0.0,1.1766534541681832,2.9539266614266886,0.0,0.7192493228001584,1.9812095533677243,0.0,0.7282901328886393,3.2446773583202773,-2.6235277380637725,1.863187506795844,5.847467451696102,0.0,0.0,0.04326093452866692,7.145593869731801,6.853985155622193,13.699465373808934,23.605484304774198,48.97579431124671,97.8908157936922,168.67520394024476,16.0,295.37999868392944,14.307083273927372,102.23260653591781,
QB,2014,2015,00-0022924,Ben Roethlisberger,133,17.32352423197954,22.901105741545948,29.08748832369734,26.92864872631423,34.41435425599995,47.731439854781094,200.80570980060426,286.23869876709716,381.2939742419564,0.0,1.909667713535982,2.913453648075916,0.0,0.6935326753858241,1.8974050956505464,0.0,1.408532251942613,3.7838293291958776,-1.2360740350016428,2.829283338706399,6.5623274246058605,0.0,0.0,0.03615722348792464,7.145593869731801,7.908620988524007,17.984081787926804,23.98393945406896,56.5117936536294,128.5069445765651,171.37949073501383,12.0,212.4199891090393,17.975999044047462,128.44918857145026,
QB,2014,2015,00-0022942,Philip Rivers,144,17.470570230102247,22.71933873039058,29.908340757126997,26.37530106677556,35.60226581420132,46.196779664551215,167.64149428197555,268.0642906892956,362.06565674679155,0.0,1.753692339971055,3.184212863510762,0.0,0.9741055484746665,2.334806553490507,0.0,1.579638333763589,4.268148472657891,-0.6286946782189772,2.5594469554449724,12.983354176445241,0.0,0.0,0.0,7.145593869731801,6.642790303457125,16.045074586051207,23.84820003457822,47.466681670297085,114.65158660147702,170.40955197121986,16.0,284.47999262809753,16.337500045696896,116.74114017327476,
QB,2014,2015,00-0023436,Alex Smith,101,13.290302485370315,18.729199025235403,26.775791342027585,21.0232435562605,32.223062832480835,43.16623985901267,138.63168940255466,214.65466270996686,305.2949660927577,0.0,1.2379819838209596,2.3901015368681855,0.0,0.877057121993994,1.9345665711054443,0.9999734386011123,3.511560324442121,6.315173782049927,0.7179438471317917,12.433829406317027,33.38425933026018,0.0,0.0,0.18998662928400667,12.0,5.617061960815366,13.027383140326227,22.381417357702222,67.40474352978438,156.32859768391472,268.5770082924267,16.0,267.2400016784668,15.157499623298646,181.88999547958375,
QB,2014,2015,00-0023459,Aaron Rodgers,107,16.826096060894983,21.33000783730708,28.990832822958794,23.876397929303725,34.15616156371186,40.24861693599034,192.0779042276203,286.13648682467954,354.3462871213346,0.0,1.6971794819489345,3.780825298299191,0.0,0.5647281663869975,1.7784241219558152,0.0,2.296501453558848,4.975334910661787,-0.09282291030127261,10.604329206651714,30.49364506320932,0.0,0.0,0.7353268889868307,7.145593869731801,7.673833878074686,18.165153988674096,33.201630274380435,54.83410031651069,129.8008129842038,237.24536575371462,16.0,301.23999786376953,21.34829182014233,152.54622315925457,
QB,2014,2015,00-0023645,Derek Anderson,62,5.832513678246236,17.493791492520838,23.209574989934662,6.715930624646752,30.772297777282276,38.83144126946641,43.413483323503705,223.02035783405998,272.5052306852995,0.0,0.45287635652500513,2.127857225831305,0.0,0.46349457108856246,1.5709697323665122,0.0,0.8117689682836136,4.597450180496887,-0.5963776155916775,0.7440666737012871,21.957975916174423,0.0,0.0,0.10033961336310063,7.145593869731801,1.6769015713809805,9.879737264655423,19.067533937800224,11.982457588603559,70.59659003288263,136.24885361684835,3.0,1.2399999350309372,5.276000022888184,37.700153420254644,
QB,2014,2015,00-0023662,Matt Cassel,86,8.13267101616753,15.362725841012724,23.912791859194424,16.64857092251558,30.4787165474974,39.202922451426865,67.26820884890637,209.58084259805696,292.1621236635742,0.0,0.791862048681867,1.8321012509395735,0.0,0.7226819958979919,1.949952086776765,0.0,2.177591556447966,3.408424747404704,-1.0656409984225257,5.779985589727983,24.256717942217957,0.0,0.0,0.22385501645098374,7.145593869731801,2.584164254114002,10.683316465826561,18.88378766967543,18.465388252577068,76.33864064661509,134.93587740974974,8.0,64.83999729156494,10.720000051316761,76.60076665021364,
QB,2014,2015,00-0023682,Ryan Fitzpatrick,91,13.407005076968591,16.99410919696718,25.411163089788147,18.79066333475764,29.47554493979884,40.478577675594444,136.23419493917757,204.35139523550907,330.4583475140527,0.0,1.1240409561563467,2.716928539378813,0.0,0.8287210872367184,2.4108009312301504,0.9999734386011123,3.924637188963155,6.143943934941836,0.7556130741213364,14.330679031361306,29.01608004634695,0.0,0.0,0.2833659835614367,7.145593869731801,5.524929104979236,12.445845362708445,23.866250101620373,39.478899543242434,88.93295632739942,170.53853041962452,16.0,289.1999969482422,14.822563801056301,105.91602103053641,
QB,2014,2015,00-0024226,Jay Cutler,119,14.410394605052657,20.745633674870994,28.72701712688429,26.939148014163013,34.92539830594108,45.39019607609269,144.0991079319683,227.71759014363676,349.9298028613643,0.0,1.13524734215584,2.9321002415090907,0.0,0.7650527023922093,2.3054425273994315,0.0,2.5750138810563263,4.3084920405734,-0.13633186042996887,9.288673591941096,29.960268557778452,0.0,0.0,0.06160291524986081,7.145593869731801,5.750331131235735,13.04845492877852,24.480352372969083,41.089530880286006,93.2389595485515,174.92665584516223,15.0,234.4600009918213,15.142438751895254,108.20171751833199,
QB,2014,2015,00-0024264,Kellen Clemens,37,2.0803066640626864,6.440804717003877,19.106428979777554,2.7002345338657756,12.32148220450599,33.01774912272759,12.373885409926325,60.04563429592249,216.88311288520083,-0.01445743210790535,0.0,1.2421223030060187,0.0,0.14737127695287208,1.2155162963795578,0.0,0.7887186287113008,3.019669173639925,-1.131306039723017,0.5798273287499948,11.77018745243839,0.0,0.0,0.0,7.145593869731801,0.32399508399312993,2.1650655508061547,12.389799879916833,2.3151372860045494,15.470679127407964,88.53247806913753,2.0,6.4199999794363976,7.059999433847574,50.44788867481121,
QB,2014,2015,00-0024279,Tarvaris Jackson,53,0.298911748584884,4.4676195779419565,15.49874140704424,1.0816354176018501,7.832603446669989,28.411831921359678,0.00126818357924274,54.379893063213856,165.15489290643973,0.0,2.656139888758746e-05,0.47664743996133124,0.0,0.0441423553158946,0.9210435391447199,0.0,1.0983402410671805,3.3529313438187587,-1.5338575034464943,-0.03805415492646956,3.9480111709462746,0.0,0.0,0.5097191001395114,7.145593869731801,-0.15333502300147972,2.0832118419996686,10.12381411574517,-1.0956698003745582,14.885785767545526,72.34066408377295,4.0,0.6800000071525574,4.034999990835786,28.832471198884065,
QB,2014,2015,00-0024296,Charlie Whitehurst,19,7.756124873725718,15.056128527162407,22.735682186666,17.9505747309344,27.91250113522113,39.5960331877306,97.00051317188199,194.15535670772536,290.4462691518535,0.0,0.9520893151331605,1.665752999039846,0.0,0.812112028299353,1.97477374497904,0.0,1.959616072307591,4.706060876694526,0.26996038432603453,9.689935458961871,29.254817959856116,0.0,0.0,0.12557113120058486,7.145593869731801,3.907016565307883,10.91934101813914,18.010223855464567,27.917953618004606,78.02517624072604,128.69374517410506,4.0,4.100000001490116,9.504444099134869,67.91489748998671,
QB,2014,2015,00-0025430,Drew Stanton,21,8.495892346017547,15.909631818944904,24.35228075236179,16.737205268009227,28.729875495512832,41.59886820817021,80.4134747005371,191.0371173309453,301.5450481791455,0.0,1.101625366652903,1.89105695011865,0.0,0.9282859127431076,1.943035746989122,0.0,1.8696400564492974,4.01648944341595,-0.31492039696252927,5.119649477829622,17.869201712055037,0.0,0.0,0.16123719940906603,12.0,3.1850469483252306,10.703379282146171,18.49430160132208,38.22056337990277,128.44055138575405,221.93161921586494,6.0,-1.1400002241134644,10.304444438881344,123.65333326657613,
QB,2014,2015,00-0025708,Matt Moore,39,1.4752679467861058,6.963951172355221,19.272445031546997,2.3231157103204523,10.21893133634324,29.382800907492204,12.186150837929572,79.7037438665281,203.3122377204479,0.0,0.01942635864932326,1.7069480684510796,0.0,0.011892676390472284,1.402001680091447,0.0,1.3115722700824124,3.5344482998709763,-2.3506678329808266,0.017985413305237206,12.827406235786363,0.0,0.0,0.26655941251886595,7.145593869731801,0.25237925021910024,3.2438683778079964,15.038375521131174,1.8033996232131109,23.17936599468166,107.45812393451969,1.0,0.35999999940395355,1.53999997228384,11.004214361338551,
QB,2014,2015,00-0026143,Matt Ryan,110,18.433270475119944,27.05890655345229,29.65625482536223,29.21970899324138,39.39151144587735,47.47266660178025,207.1368000200011,304.8437578141736,356.391224898821,0.9999734386011123,2.1229631109922624,3.5938515789008876,0.0,0.8761753899734935,1.9011393944520214,0.0,1.6905073531857966,3.4328540691876728,-0.8478058568534631,4.357525214547947,16.69479588417761,0.0,0.0,0.01692850975412363,7.145593869731801,12.200585169519146,19.3690044980438,26.59982716959485,87.18042659445673,138.40303980402945,190.07156195898236,16.0,241.9399995803833,17.73374895254771,126.71816780268767,
QB,2014,2015,00-0026158,Joe Flacco,112,15.534308735929146,21.312144462299834,29.9524244060079,26.367809029735607,34.69173477062329,45.04203989015448,153.3553612940403,244.444275399581,346.09410245381116,0.0,1.424698867663955,2.984456333509369,0.0,0.7332200136880733,2.4015703899936023,0.0,2.005037020074347,4.345412302133243,-0.7870451687289576,1.926688978670084,10.528595393057822,0.0,0.0,0.0770055710826442,7.145593869731801,6.0555099348887165,14.20279535712992,22.49334161800436,43.27021466884083,101.48740743696284,160.72828397539516,10.0,163.93999934196472,14.81041646997134,105.8292211360021,
QB,2014,2015,00-0026197,Chad Henne,62,8.535005246099656,18.72171293868753,24.072545072011877,13.347865399990326,30.84373864767606,40.83606581682817,93.2437197262088,224.05833218194326,289.0621565293453,0.0,1.127020944437342,2.2424448936530847,0.0,0.8585882154956669,2.0131332827803634,0.0,2.3387239675061013,3.312841309253288,-0.8669716123963951,2.996618282765492,18.981758073307624,0.0,0.0,0.13531599134280706,7.145593869731801,3.6430516278087124,12.052902462312314,19.21607102561303,26.031767378786395,86.1251459471742,137.31023932095135,0.0,0.0,11.117142353739057,79.43858425181357,
QB,2014,2015,00-0026349,Matt Flynn,35,0.6879163133215304,3.541078535751618,15.679910808084387,0.27833316479495185,5.802052347819061,23.480050054637328,0.9479431937612924,27.714176162268387,194.6408544515048,0.0,0.005172713018268455,1.405949415606889,0.0,0.03919630690182304,1.060571377815657,0.0,1.7039606052831793,3.158411138861565,-3.3248250326109092,0.016131702244124895,8.54501765283143,0.0,0.0,0.09217165125722895,7.145593869731801,-0.29456477551063925,1.0524784549845756,12.69582075768295,-2.104840254127748,7.520583595962581,90.71917897731304,0.0,0.0,5.37749981880188,38.42542973971459,
QB,2014,2015,00-0026498,Matthew Stafford,78,15.38643189658424,21.258772694469783,28.548065010784907,26.708405318939757,36.26489203675499,45.1410046255591,163.58893363675452,243.9354240564028,352.50046946666066,0.0,1.7196303971946532,3.112502588906325,0.0,0.6523939752576914,1.9380149665821897,0.0,2.087913709327104,4.082984882515515,-0.7928434837904329,1.5251849343112414,17.702592655616865,0.0,0.0,0.47962791536201865,6.4171122994652405,6.464272997091138,15.483669093950468,27.322025958861147,41.481965756734574,99.36044338363936,175.32850882691645,16.0,294.7799962759018,17.07833222548167,109.593575778492,
QB,2014,2015,00-0026625,Brian Hoyer,30,8.355978129314192,19.682149781896474,25.237016231810195,16.857146856081233,30.12364209879172,42.3540563247219,114.71344683055874,207.8648474684072,307.2534788864716,0.0,1.4259697953289665,2.424876959474034,0.0,1.0628222751413554,2.064459117917274,0.0,1.354809913935573,3.8981205386716233,-1.6280060203448536,0.08471112716433428,14.052538865762152,0.0,0.0,0.18855266577133772,6.4171122994652405,4.425737271187864,11.901299642485876,20.397298638724696,28.40045307714137,76.37197631541738,130.89175597042586,11.0,170.63999795913696,11.207368494648682,71.9189422116493,
QB,2014,2015,00-0026898,Mark Sanchez,70,11.685478241061487,19.616679936097576,26.73500266184805,24.37914752956525,31.461833885120843,43.035760182881305,127.38398884922312,227.31026948964274,314.51215660376613,0.0,1.0753233636776887,2.4884662320039075,0.0,1.0443323484416427,1.7019992971888784,0.9999734386011123,1.8672361348303492,4.8442398923028875,0.3427494518290438,3.432540123363922,19.426028809560787,0.0,0.0,0.12159090696284894,6.4171122994652405,5.1296344991518295,11.648293549749571,21.80250092052169,32.917440636268424,74.7484078058796,139.90909681618197,3.0,34.83999943733215,11.647499948740005,74.74331517908024,
QB,2014,2015,00-0027659,Jimmy Clausen,17,4.736250682853621,14.458723486818315,22.24660243138541,3.185575384188682,27.717275176787698,34.245908675038024,15.004213293962891,176.77558793589972,268.82476780431114,0.0,0.7201257978372697,1.6795383428364314,0.0,0.3666900923846699,1.7710944069079555,0.0,1.0228677168793485,4.0591536341657175,-1.4382331935733488,0.634715547456001,15.45478241712058,0.0,0.0,0.13372458842235038,6.833333333333333,0.4563452124011808,9.281618078761328,16.27678104194842,3.118358951408069,63.42439020486907,111.2246704533142,4.0,33.15999960899353,3.955000028014183,27.025833524763584,
QB,2014,2015,00-0027688,Colt McCoy,31,8.60664695141852,19.9585217589931,27.147569978416794,18.920141045501516,34.878777907004064,40.9755986665991,113.48358535399149,235.56236786152866,335.46539200556725,0.0,1.0094303318946822,2.9667373518569917,0.0,0.9375065454107965,1.9837801042581737,0.9999734386011123,3.120248388333562,5.117148157874936,0.15726265112116075,13.374726378505082,22.395667506840056,0.0,0.0,0.05999938855571066,6.4171122994652405,4.555069679271775,12.92267558906879,23.91756796115258,29.2303936637761,82.92626046461255,153.48171953680801,1.0,8.819999873638153,7.346000170707702,47.14010804732215,
QB,2014,2015,00-0027796,Joe Webb,20,-0.07558461849377596,5.312279777517492e-05,7.805752924401067,0.00010624559555034984,0.711194090729808,13.671995394622694,-1.1715370441824777,0.0005046665788641624,82.31225205079039,0.0,2.656139888758746e-05,0.4015756001927819,0.0,0.020246452560403593,1.3847920861964311,0.0,0.6278464491712747,2.962753454377731,-1.8146674865705046,0.08606873397445937,5.430170219192655,0.0,0.0,0.19858324098348074,6.4171122994652405,-0.22832823042434958,-0.031759599464656334,3.8637247782300306,-1.4652078957712271,-0.20380491635073583,24.79395579612854,1.0,-0.10000000149011612,-0.012500000186264515,-0.08021390493859581,
QB,2014,2015,00-0027939,Cam Newton,62,11.046991113746703,18.799056429100485,22.62138905970738,16.610492880738768,27.259275315521474,37.09246693758221,138.31068597567688,185.91633230272714,286.96971837566844,0.0,0.9822195353353638,2.3316603374295264,0.0,0.7286031921711635,2.525507637232241,0.9999734386011123,6.331700872402439,10.080454718052472,7.966755957760994,35.72888817164754,59.26569542022954,0.0,0.0,0.9611909956515958,7.0,6.3291030348031745,13.481213866272968,27.448130326212887,44.30372124362222,94.36849706391078,192.1369122834902,16.0,397.0799980163574,19.250000067379165,134.75000047165415,
QB,2014,2015,00-0027948,Blaine Gabbert,29,2.455066930395377,12.48587566700103,22.56262710885525,4.821888301375127,13.73532229471879,40.16808683567042,23.330583461061583,127.6137719259136,274.76749092869585,0.0,0.5772393325754372,1.2678818655951347,0.0,0.026462875806958795,1.827012901015873,0.0,2.0168134609562527,4.25434586441779,-0.6940967134244308,3.6911502784399253,14.378335055051432,0.0,0.0,0.15007130478957056,5.339222614840989,0.8638136671000203,7.729697483568367,14.746462631739192,4.612093466389154,41.27057561014771,78.73464677228947,8.0,131.73999786376953,8.181428679398127,43.68246902675113,
QB,2014,2015,00-0027950,Christian Ponder,38,4.949497686808694,15.879880856489375,21.33683231278522,8.009370224384437,24.412296199668564,40.30873597045394,54.075572757542176,138.38444922554518,250.54040117740936,0.0,0.7816700187238638,2.0864900433217803,0.0,0.7628658040901408,1.891359497869785,0.0,3.0164101677387345,5.208320811658052,0.07138241974155225,12.10619190863361,17.75327889289913,0.0,0.0,1.5763848603425938,6.4171122994652405,2.1701611522758424,8.346945626600341,25.818494275989405,13.926167822090967,53.56328744342465,165.68017717212453,0.0,0.0,12.229629432713544,78.47890545056819,
QB,2014,2015,00-0027973,Andy Dalton,64,11.670075676283247,18.512216102185654,27.80464945836225,24.641567721117013,29.805336720278476,38.974462032181385,126.07127128091348,224.93085998882594,298.69336192798113,0.0,1.1237167759057263,2.8844916713796245,0.0,0.8771795593667066,2.433364832564858,0.9999734386011123,3.616763723569889,5.579142601433643,1.5333947875273048,13.578960466501774,28.65548267668485,0.0,0.0,0.35364074445893884,6.4171122994652405,5.19619032998927,13.095638431092707,23.606364231930147,33.344536876936495,84.0361824455147,151.48469025837528,13.0,248.19999980926514,16.07499959071477,103.15507758747447,
QB,2014,2015,00-0027974,Colin Kaepernick,47,10.8644554932828,16.238635263914574,21.190139844422724,17.477123221683247,27.891503199013155,35.72873398752454,109.75237331248317,200.9452337677017,288.12081047319066,0.0,1.304998543124765,2.0272592325590892,-0.136144971532559,0.0,1.7146748905758311,0.9999734386011123,6.1412802766536085,6.799140486630124,8.546786620721027,31.621291511736267,55.93234520827572,0.0,0.0,0.6804870259474975,6.4171122994652405,5.517063537636548,16.419932674380753,25.880676244524878,35.4036162842987,105.3685519211599,166.07920584721847,9.0,110.19999885559082,15.799999879466164,101.39037355807163,
QB,2014,2015,00-0029263,Russell Wilson,48,11.499876016918558,16.787811273427778,22.656556717872675,19.636932916715967,27.43451448922787,35.643544481757054,136.63481082022474,216.14381382323594,293.5603451468314,0.0,1.4447873755904173,2.6496622329694337,0.0,0.30686272395206093,1.6319455499998794,0.9999734386011123,6.1952575989936145,9.61874638482661,8.233668489382657,38.2978341188819,78.4813098357097,0.0,0.8821885703324754,0.9999734386011123,5.339222614840989,6.2887592817472555,22.934091441270027,32.925143252928876,33.577085776396125,122.45021967406011,175.79466945291708,16.0,342.2599906921387,18.4937504529953,98.7422506518583,
QB,2014,2015,00-0029567,Nick Foles,28,12.517752257994818,21.180750813671324,25.744765017873338,22.731643416383065,34.35602833168341,43.42130315571335,141.98371275591995,240.37745287669026,314.0428280961808,0.0,1.0702024702896127,2.689485130096111,0.0,0.9594837586963575,1.7983591175685556,0.0,2.6535476328504166,4.990194211081012,-0.708966391859784,8.925944658432297,27.278621814332844,0.0,0.0,0.0,7.0,5.60845187105082,12.869534944676575,22.450797590527852,39.259163097355746,90.08674461273603,157.15558313369496,11.0,98.08000183105469,17.043570961271012,119.30499672889708,
QB,2014,2015,00-0029665,Robert Griffin,37,10.724888703999499,18.174536615155823,25.70185210821873,17.04881813611493,27.919844561729636,38.17536667893452,116.85815011867433,200.19167059317905,303.2199886543372,0.0,1.1846381316322245,2.3644806493330783,0.0,0.7634186242842054,1.961287142636697,0.9999734386011123,4.971768168780675,6.920177137919987,0.8644941480005018,14.069833983386543,48.05658340989041,0.0,0.0,0.35906652757621743,5.339222614840989,4.7607754195470235,12.626365500026303,24.62420536467875,25.418839784224566,67.41497622098849,131.4741141555816,0.0,0.0,17.131891740335,91.47098381500419,
QB,2014,2015,00-0029668,Andrew Luck,48,17.47498005011032,21.541501961164478,29.669733475539253,24.04144624449054,34.72307325469551,45.59921144291948,164.56306498345555,276.41253547679855,330.30108786456833,0.0,1.5816834518308807,3.590435453589938,0.0,0.9409279790835301,2.038989582626213,0.9999734386011123,3.7225037136013572,6.018052403328718,1.4274354157187426,17.11168721640139,36.694372494519776,0.0,0.0,0.5294622285286305,5.339222614840989,6.725266140910096,17.212547989868543,30.34201678431382,35.90769307037157,91.90162548654193,162.00278219469322,7.0,130.83999824523926,19.557916323343914,104.42406913276555,
QB,2014,2015,00-0029677,Brandon Weeden,27,2.398222939481964,14.519849176736003,23.03798751616296,7.790915921933513,27.035309864690152,40.61539851638081,54.17732150226357,205.9045417108971,256.93711469370794,0.09999737515171858,1.0992271099203124,1.4922033329613114,0.0,0.49012234043578107,1.6270178730739575,0.0,1.7075623101390636,3.675613381673047,-1.8504539046486301,3.1210759125292733,11.580000045585882,0.0,0.0,0.3533538113634766,7.145593869731801,2.382036970232554,11.964953018498498,16.270385046185094,17.021068771968253,85.49669494061187,116.26156364419617,6.0,68.41999769210815,10.376295895488173,74.14479634132354,
QB,2014,2015,00-0029701,Ryan Tannehill,48,14.098946810137631,22.031487316650768,27.680496106063007,23.531543964181523,34.05054100629619,47.06259585968381,154.60612714904772,252.0040807294094,339.2414468250675,0.0,1.1834436276763418,2.995993058617799,0.0,0.8220088562101073,1.8633216566139754,0.9999734386011123,2.5524047977350297,6.884316724096929,-0.6884945678339538,11.501028510409162,33.121694797510344,0.0,0.0,0.6774509390153342,6.4171122994652405,6.115395629178514,14.320022878502446,29.203861908088985,39.24318050809742,91.89319494226169,187.40446144228224,16.0,262.3199924826622,14.960000395774841,96.0000025397316,
