position,train_through_season,target_season,player_id,player_name,games,targets_p10,targets_p50,targets_p90,receptions_p10,receptions_p50,receptions_p90,receiving_yards_p10,receiving_yards_p50,receiving_yards_p90,receiving_tds_p10,receiving_tds_p50,receiving_tds_p90,games_played_estimate,fantasy_points_p10,fantasy_points_p50,fantasy_points_p90,full_projection_p10,full_projection_p50,full_projection_p90,actual_games_played,actual_fantasy_points,naive_ppg,naive_full_projection,adp
TE,2014,2015,00-0026931,Bear Pascoe,40,1.0,1.0000531227977754,2.2203098906687493,0.0,1.0000265613988877,1.816103083809369,-0.0218776402858107,4.411379334128111,19.12074593314328,0.0,0.0,0.1793741430288382,8.599221789883268,-0.002187764028581,1.4411644948116986,4.804422535296726,-0.0188130681056971,12.39289312659087,41.31429495332982,0.0,0.0,1.995238091264452,17.157494870406378,
TE,2014,2015,00-0026957,David Johnson,23,1.0,1.9992795687876292,2.0668005304697816,0.0,1.0000265613988877,1.901391799736884,-0.1007042477340817,6.060412983900903,18.982726204906776,0.0,0.0,0.0290897368850787,8.599221789883268,-0.0100704247734081,1.6060678597889777,3.974202841538034,-0.0865978161448718,13.810933735928565,34.17505167236986,4.0,1.800000011920929,2.4800000190734863,21.32607020292765,
TE,2014,2015,00-0026996,Brandon Pettigrew,76,1.0,2.5137081039618057,4.460716808420881,0.9999734386011124,1.0060377251253023,3.1187263692102376,-0.1025091702110411,11.326082316282116,34.56090597533388,0.0,0.0,1.0,8.092715231788079,0.9897225215800082,2.138645956753514,12.574816966743626,8.009542525634238,17.307452709621153,101.7644128037133,7.0,19.70000028610229,7.21470607028288,58.386561707852174,
TE,2014,2015,00-0027061,Jared Cook,80,1.9999734386011123,5.138435224914991,7.890548033611754,0.9999734386011124,3.254236792348128,4.834401199215954,10.826406999080032,42.28216591184056,73.53920294859581,0.0,0.0,1.19712263706894,8.599221789883268,2.082614138509116,7.482453383532183,19.37105731648917,17.90886087978656,64.34327617745573,166.5760181690314,16.0,87.10000228881836,8.928889147440593,76.78149811612339,
TE,2014,2015,00-0027135,Brandon Myers,67,1.0,2.4426475424673253,5.229750987799711,0.9999734386011124,1.6235236922759833,3.6674897831865607,1.02837238054938,13.195641823792018,37.93919042681069,0.0,0.0,1.0,8.599221789883268,1.1028106766560504,2.943087874655185,13.461408825867627,9.48331360081662,25.308265381276104,115.75764009792786,6.0,24.699999809265137,8.280952374140421,71.20974609669389,
TE,2014,2015,00-0027139,John Phillips,28,1.0,1.0000531227977754,2.1200152799622902,0.0,1.0000265613988877,2.0016944566113875,-0.0966907591096922,6.6486767226628265,18.157801044623422,0.0,0.0,0.0395895336400015,8.599221789883268,-0.0096690759109692,1.6648942336651702,4.055011762913739,-0.083146528261642,14.316794771984537,34.869945509880786,6.0,22.90000009536743,2.5846154047892647,22.22568110733181,
TE,2014,2015,00-0027321,Jeff Cumberland,45,1.0,2.9520623745158567,5.931410199912999,0.9999734386011124,1.9503206710608287,3.052929860145396,0.1596456321420863,22.264680795412165,49.825847049445095,0.0,0.0,1.0,8.599221789883268,1.015938001815321,4.176788750602046,14.035514565089906,8.736276202380775,35.91713283591642,120.69450268034512,5.0,12.700000286102297,5.814634195188196,50.0013290714627,
TE,2014,2015,00-0027656,Rob Gronkowski,65,2.5216765386011133,8.436328349681457,11.69635674054954,0.9999734386011124,5.150991039094406,8.255346084206387,28.499084491079653,71.2027278634613,92.4744799245412,0.0,0.9927196909965852,0.9999734386011124,6.835616438356165,3.8498818877090777,18.227581971420047,23.50263470826718,26.316315917353837,124.59675895532334,160.6549961565113,15.0,255.5999984741211,17.83636354677605,121.92253986083902,
TE,2014,2015,00-0027675,Ed Dickson,64,1.0,1.7227533288544474,2.6900196088628823,0.0,1.3703328948297542,2.5883912531407214,-0.0338476875140172,10.125292396055784,28.75820983439137,0.0,0.0,1.0,8.599221789883268,-0.0033847687514017,2.3828621344353325,11.464212236579858,-0.0291063772007697,20.490759988724065,98.58330366864392,12.0,41.10000038146973,3.5916667514377174,30.88553899096247,
TE,2014,2015,00-0027695,Tony Moeaki,35,1.0,2.4179853897314336,4.167371976898988,0.0,1.762299842256343,2.9561359465699057,0.1019937671141309,17.711707660419624,48.3024739411898,0.0,0.0,1.0,8.599221789883268,0.010199376711413,3.5334706082983054,13.786383340688886,0.0877067024600114,30.385097448790876,118.55216802693556,3.0,14.800000190734863,5.5850001811981205,48.02665525466088,
TE,2014,2015,00-0027696,Jimmy Graham,74,2.5216765386011133,8.755327086663764,11.988163100262136,0.9999734386011124,5.0393272121276285,7.838904462329369,24.72805089025063,57.77391689820159,86.0357054712377,0.0,0.9999734386011124,1.8151713558267808,8.599221789883268,3.472778527626176,16.81655953355446,27.333503144413825,29.863192786201743,144.60932517181072,235.0468558332862,11.0,120.5,16.839130671127982,144.8034193898554,
TE,2014,2015,00-0027718,Garrett Graham,38,1.0,2.7276741962025763,6.136397774093043,0.9999734386011124,1.6035420870272885,3.648888383733929,1.2502988821865213,16.953781930749045,37.58206823125367,0.0,0.0,1.0,10.75,1.1250033268197646,3.298920280102193,13.407095206859296,12.09378576331247,35.463393011098574,144.12627347373743,7.0,13.0,6.930555635028416,74.50347307655547,
TE,2014,2015,00-0027725,Clay Harbor,52,1.0,2.9503826271869507,7.486328024727488,0.9999734386011124,2.036313478582076,3.795335422149923,2.0138515438368554,16.549059968058817,47.1048593215202,0.0,0.0,1.0,8.599221789883268,1.201358592984798,3.691219475387957,14.505821354301943,10.330748990258378,31.741614943997607,124.73877507006728,8.0,34.90000057220459,5.3441175573012405,45.955252146442575,
TE,2014,2015,00-0027732,Michael Hoomanawanui,35,1.0,1.931831975664959,1.9992795687876292,0.0,1.0000265613988877,1.95985639037962,1.1299968834098426,7.61480454455294,24.923501814600336,0.0,0.0,1.0,8.599221789883268,0.1129996883409842,1.7615070158541817,10.452206571839652,0.9717093822318102,15.147589513765528,89.88084250492464,10.0,36.59999990463257,2.4954546039754693,21.458967606170376,
TE,2014,2015,00-0027753,Andrew Quarless,44,1.0,2.9056144512899187,5.571044617883724,0.9999734386011124,1.8995222468691664,3.620213833526293,-0.481279471315569,16.231479749212056,42.73351641861022,0.0,0.0,1.0,6.835616438356165,0.9518454914695554,3.5226702217903725,13.893565475387316,6.506450688264495,24.079622474978027,94.97108455093522,3.0,7.100000143051148,5.517857313156128,37.71795615431381,
TE,2014,2015,00-0027825,Jim Dray,38,1.0,1.975387236072656,3.889202720219681,0.0,1.199629631728043,3.259146404874884,-0.1859750182014524,10.360811936429617,39.85201510049183,0.0,0.0,1.0,8.599221789883268,-0.0185975018201452,2.2357108253710045,13.244347914924068,-0.1599240428891867,19.22537324540825,113.89108518281006,8.0,12.099999904632568,3.8000000386402526,32.67704313383252,
TE,2014,2015,00-0027873,Jermaine Gresham,74,1.9999734386011123,4.895907994040153,7.994043482121482,0.9999734386011124,3.303038674895905,5.189825774211553,6.948979915914964,26.46583321038213,56.74900587249136,0.0,0.0,1.0,8.599221789883268,1.6948714301926089,5.949621995934118,16.86472636146069,14.5745753335629,51.162119109005445,145.02352240789153,13.0,46.30000114440918,9.366666894488866,80.5460460576669,
TE,2014,2015,00-0027981,Kyle Rudolph,45,1.9999734386011123,4.250878916180428,6.430030364689315,0.9999734386011124,2.437506574356877,5.128210096419163,4.808048167748502,27.48106533787181,56.04497889590895,0.0,0.0,1.0,6.835616438356165,1.4807782553759623,5.185613108144059,16.73270798601006,10.122032184008292,35.44686220498473,114.37837376738383,16.0,128.5,9.506451760568924,64.98245792498484,
TE,2014,2015,00-0027985,Lance Kendricks,61,1.0,2.357293106310415,4.452017253281668,0.9999734386011124,1.646287564084492,3.3622929030287563,0.6403782503820329,14.640992606743987,44.852506491007226,0.0,0.0,1.0,8.599221789883268,1.0640112636393155,3.1103868247588906,13.84754355212948,9.149668842968431,26.746906158432484,119.07809824982938,14.0,61.5,6.143478486848914,52.82913406979027,
TE,2014,2015,00-0028007,Rob Housler,46,1.0,1.3171549513431866,3.0754793593921987,0.0,0.963327182365376,2.6943468237205845,-0.1020582064239307,12.469982572973151,34.03527576640595,0.0,0.0,1.0,8.599221789883268,-0.010205820642393,2.210325439662692,12.09787440036118,-0.0877621152517069,19.00707868348073,104.03230515485684,5.0,7.299999952316284,5.236842318585044,45.03276857615933,
TE,2014,2015,00-0028040,Jordan Cameron,43,1.9999734386011123,4.69696607493017,7.547666611579982,0.9999734386011124,1.9043574213676,4.034786786342902,4.244752956757836,25.306021583998017,66.15351882495474,0.0,0.0,1.0,8.599221789883268,1.424448734276896,4.434959579767401,16.650138668838377,12.249150594365524,38.137201055587376,143.17823524565296,16.0,91.60000228881836,8.965789669438413,77.0988138889451,
TE,2014,2015,00-0028042,Luke Stocker,26,1.0,1.2820477368770886,4.88553705755741,0.9999734386011124,1.3608003261203323,2.635694396949355,-0.1500975241530619,8.111956400350214,23.30333558209234,0.0,0.0,1.0,8.599221789883268,0.984963686185806,2.171995966155354,10.96602795515859,8.469921192492729,18.67747503970168,94.29930654046882,8.0,21.09999990463257,2.917647046201369,25.08949405488337,
TE,2014,2015,00-0028067,Julius Thomas,30,1.9999734386011123,4.973826933863212,6.8540741501782,0.9999734386011124,2.5931657808379467,5.183045148741656,6.523368823337505,30.888007534489144,72.81618036490258,0.0,0.0,0.9478863148814356,8.599221789883268,1.6523103209348629,5.681966534286861,18.151981074520528,14.208582915432087,48.86049043102709,156.0929111855656,12.0,121.5,14.603846293229324,125.5817132608436,
TE,2014,2015,00-0028097,Lee Smith,19,1.0,1.0614142507820137,2.66353425928038,0.0,1.0000265613988877,1.9234343949072297,0.1726988246833731,5.94183259707635,21.2391054827911,0.0,0.0,0.0055897765727668,8.599221789883268,0.0172698824683373,1.5942098211065223,4.080883602622941,0.1485075496304492,13.708963831305116,35.09242319765252,10.0,25.0,2.782352924346924,23.9260698941895,
TE,2014,2015,00-0028112,Charles Clay,56,1.9999734386011123,5.104167649656596,8.037576761983109,0.9999734386011124,3.130646294548092,5.437364015805461,8.314016380737558,33.72004579594815,71.12574855212446,0.0,0.0,1.0,6.835616438356165,1.831375076674868,6.5026508741429065,18.549938871017908,12.51857757891451,44.449627208182335,126.800267077232,13.0,121.79999923706056,8.572092815887096,58.595538563392616,
TE,2014,2015,00-0028142,Virgil Green,21,1.0,1.0000531227977754,2.1445905221646098,0.0,1.0000265613988877,2.061608897837099,0.3517173281186187,6.080858220484454,30.143551987858665,0.0,0.0,0.1661097238080557,8.599221789883268,0.0351717328118618,1.6081123834473328,6.072622439471299,0.3024495311837149,13.82851504832142,52.21982720323568,11.0,35.30000114440918,2.599999995792613,22.357976617516243,
TE,2014,2015,00-0028838,Larry Donnell,20,1.9999734386011123,4.570666368948759,8.743937063935968,0.9999734386011124,3.156988208811422,5.405749596874551,8.309970800423281,35.50389546825005,66.13051006413203,0.0,0.0,1.0,6.835616438356165,1.8309705186434404,6.707377755636427,18.018800603287755,12.515812175384614,45.84906164469284,123.16960960329575,8.0,63.30000114440918,8.370000219345092,57.21411108840002,
TE,2014,2015,00-0028958,Cory Harkey,21,1.0,1.263317390622602,2.675974726360368,0.0,1.032034093773603,2.2544104536918788,0.0108886961164452,8.824325510618321,26.568218344083625,0.0,0.0,0.3665407820132231,6.835616438356165,0.0010888696116445,1.9144666448354355,7.11047698017958,0.0074430950165837,13.086559668121676,48.60449333026864,6.0,7.6000001430511475,2.804761940524692,19.17227682632632,
TE,2014,2015,00-0029275,Ladarius Green,25,1.0,2.9369119421738348,5.147988336544612,0.9999734386011124,1.4004228580153253,3.4355099203327715,0.0148184995989177,12.526787965830902,49.665961529656,0.0,0.0,1.0,6.835616438356165,1.0014552885610042,2.653101654598416,14.402106073298372,6.845564232766317,18.13558528280287,98.4472730215875,13.0,103.9000015258789,4.951999969482422,33.84997239413327,
TE,2014,2015,00-0029432,Chase Ford,18,1.0,3.217442541738212,5.846918244740942,0.9999734386011124,1.9308936481323764,3.978500654468691,1.3987822138023611,20.475967910734155,55.78722908837509,0.0,0.0,1.0,6.835616438356165,1.1398516599813484,3.978490439205792,15.5572235633062,7.791588744256066,27.19543464607795,106.34321312451772,0.0,0.0,4.394444359673394,30.038736102424984,
TE,2014,2015,00-0029587,Rhett Ellison,26,1.0,1.757511147299773,3.2160926728760884,0.79997886710686,1.04566621112895,3.021176866412649,0.2205761985803156,7.921365537870891,30.57587185338843,0.0,0.0,1.0,6.835616438356165,0.8220364869648915,1.8378027649160396,12.078764051751492,5.619126123225765,12.562514790316488,82.56579810717801,11.0,29.40000057220459,2.9384615512994623,20.086196083540163,
TE,2014,2015,00-0029634,James Hanna,19,1.0,1.274674958636454,2.972300229854824,0.0,1.0000265613988877,2.0412776264260217,-0.1035328640061814,5.174781282256503,20.9930441148657,0.0,0.0,1.0,6.835616438356165,-0.0103532864006181,1.5175046896245377,10.140582037912592,-0.0707710947110747,10.37308000168006,69.31712927285457,8.0,16.90000009536743,2.3526316191020764,16.081687368930634,
TE,2014,2015,00-0029689,Dwayne Allen,28,1.0,4.731160231749886,6.938636531306744,0.9999734386011124,2.392324496071129,3.8773073067532193,4.300248343633778,39.48516235380751,55.23016696010155,0.0,0.9999734386011124,1.060189951398301,5.2,1.4299982729644902,12.340681363058554,15.761463711153183,7.43599101941535,64.17154308790448,81.95961129799656,12.0,33.000000573694706,8.592857122421265,44.682857036590576,
TE,2014,2015,00-0029697,Coby Fleener,44,1.9999734386011123,6.104654064074508,8.572399454387586,0.9999734386011124,3.309278749604854,5.389501021060416,8.673390399917297,36.571129872027385,69.16820758820353,0.0,0.0,1.0,6.835616438356165,1.867312478592842,6.9663917368075925,18.30632177988077,12.764231874216826,47.61958187215053,125.13499408439046,15.0,121.10000228881836,8.620454636487093,58.92612141927479,
TE,2014,2015,00-0029883,Joseph Fauria,17,1.0,1.2160403573465743,3.441623394928976,0.0,0.9869217521257276,2.36290496041188,-0.0521101827049311,8.761384267897986,25.4274180651303,0.0,0.0,1.0,6.835616438356165,-0.0052110182704931,1.8630601789155263,10.90564676692491,-0.035620522150357,12.735164784641748,74.54681831089768,0.0,0.0,5.888235225396998,40.24971749963154,
TE,2014,2015,00-0029910,Timothy Wright,26,1.0,2.585903341409146,5.0421466090743605,0.9999734386011124,1.7629244554462304,4.715609395005712,2.0970100275153016,18.006121649257516,56.52973057693621,0.0,0.0,1.060189951398301,6.835616438356165,1.2096744413526426,3.5635366203719823,16.729722161089143,8.268870496369434,24.35896950089889,114.35796381347237,6.0,28.70000028610229,8.807692326032198,60.20600644780914,
TE,2014,2015,00-0030061,Zach Ertz,31,1.9999734386011123,4.70761969856582,8.1228965285363,0.9999734386011124,2.766845338302262,5.285173534783707,9.059535611465744,26.729688382460456,59.81183099024914,0.0,0.0,1.0,6.835616438356165,1.9059269997476869,5.439814176548309,17.26635663380862,13.028185929782136,37.18448320681652,118.0261912365822,15.0,172.3000030517578,8.164516102883123,55.80950048409149,
TE,2014,2015,00-0030089,Luke Willson,24,1.0,3.3268627908240704,6.890507574994307,0.9999734386011124,2.140021618063883,3.946768545062037,2.2274332605203115,24.472598876916788,59.878611945735095,0.0,0.0,1.0,6.835616438356165,1.2227167646531436,4.587281505755563,15.934629739635549,8.358022815916694,31.356896868109946,108.92301698737177,13.0,44.30000114440918,5.391666650772095,36.85536518815446,
TE,2014,2015,00-0030108,Ryan Griffin,16,1.0,1.923233136296015,4.059706861790347,0.0,1.517556462162506,2.7670523654745183,0.0187175346380676,13.37628040391096,38.23815630690299,0.0,0.0,1.0,6.835616438356165,0.0018717534638067,2.855184502553602,12.590867996164816,0.0127945887457476,19.51694612019517,86.06634424775676,9.0,57.10000038146973,4.65625,31.82833904109589,
TE,2014,2015,00-0030216,Josh Hill,18,1.0,1.667566039860778,2.6754097250764057,0.0,1.1851980285002193,2.1642315406134003,-0.6026855033786689,7.737663103182969,19.243031016586198,0.0,0.0,1.0,6.835616438356165,-0.0602685503378668,1.9589643388185165,10.08853464227202,-0.4119726934054189,13.390728836581363,68.96135323964025,13.0,40.0,4.333333320087856,29.621004475669046,
TE,2014,2015,00-0030422,Dion Sims,21,1.0,2.289225340620849,4.535940874135405,0.0,1.7984493959824048,3.44292015772988,0.4024112314727879,14.907779824305148,41.01584777973793,0.0,0.0,1.0,6.835616438356165,0.0402411231472787,3.28922737841292,13.544504935703674,0.2750728828834536,22.483896737370507,92.58504058789224,12.0,36.69999980926514,3.790476219994681,25.91024155859378,
TE,2014,2015,00-0030443,Levine Toilolo,24,1.0,3.575758382094582,6.504319388988926,0.9999734386011124,2.0757283481577367,3.8305510993290848,-0.4127792124535138,18.800865311820274,33.64743760402915,0.0,0.0,1.0,6.835616438356165,0.958695517355761,3.955814879339764,13.195294859732,6.553274837815407,27.0404332163088,90.19797445214066,9.0,11.400000095367432,3.9708333015441895,27.143093390007543,
TE,2014,2015,00-0030472,Jordan Reed,20,1.9999734386011123,5.472133132456118,6.683238257905872,0.9999734386011124,3.358849887600656,6.107780427433712,11.475701210097425,28.79759156601766,70.80097789171064,0.0,0.0,1.0,6.835616438356165,2.1475435596108547,6.238609044202422,19.187878216604776,14.679784058161871,42.64473853502752,131.16097575459978,14.0,248.20000457763672,10.470000171661376,71.56890528300038,
TE,2014,2015,00-0030506,Travis Kelce,16,1.9999734386011123,5.600191021194734,8.208647662621885,0.9999734386011124,3.72415528013411,6.293893247964323,14.048976961227494,40.13141120120902,71.58144691630713,0.0,0.0,1.1712163163152538,6.835616438356165,2.404871134723862,7.737296400255012,20.47933583748656,16.438776660646674,52.88919046201714,139.98888469733964,16.0,189.5,11.450000286102297,78.26781017486364,
TE,2014,2015,00-0030514,Mychal Rivera,32,1.9999734386011123,5.054128547022044,9.157473579499465,0.9999734386011124,2.909789921134214,5.4682254492694025,7.857309609071005,35.728969577644634,66.74436073673118,0.0,0.0,1.0,6.835616438356165,1.785704399508213,6.482686878898678,18.14266152294252,12.206390347323264,44.31316099411562,124.01627534175776,14.0,66.0,7.440624952316284,50.86125823569625,
TE,2014,2015,00-0030544,Gavin Escobar,19,1.0,1.572709540986245,2.923377732558328,0.0,0.9682261677359992,2.157859184903231,-0.2940108827896435,7.113273290026739,15.580996629583096,0.0,0.0,1.0,6.835616438356165,-0.0294010882789643,1.6795534967386732,9.715958847861542,-0.2009745623452495,11.48078349140545,66.41456801483437,7.0,20.40000009536743,4.100000017567685,28.02602751734623,
TE,2014,2015,00-0030549,Tyler Eifert,16,1.0,1.700703692653035,5.7277028036311926,0.0,1.0496838364655845,3.9283230725670335,0.0287931051533482,8.701053035674288,42.25609476931216,0.0,0.0,1.0,6.835616438356165,0.0028793105153348,1.9197891400330127,14.153932549498249,0.0196818622897545,13.122942203787307,96.7508540027346,13.0,191.5,6.387500047683716,43.66250032594759,
TE,2015,2016,00-0021547,Antonio Gates,144,2.95312439683627,7.618817386230215,10.450531218969328,0.9999734386011124,4.50503680351216,7.485810626593919,15.31803783269164,54.575354900467474,99.6772892495981,0.0,0.0,1.9999734386011123,8.450292397660819,2.5317772218702763,9.962572293558908,29.453380183160405,21.394257810541223,84.18664891340714,248.8896746471742,13.0,149.79999923706055,12.156896739170469,102.72933209415982,
TE,2015,2016,00-0022127,Jason Witten,159,2.95312439683627,6.631188390565875,10.067720214217342,0.9999734386011124,4.358105564548217,7.3248784906277935,18.75131914839049,48.29716719368674,69.69965248519284,0.0,0.0,1.0,8.450292397660819,2.875105353440161,9.18782228391689,20.29484373914708,24.29548091064932,77.63978479684157,171.49736376062882,15.0,154.3000030517578,12.009375095367432,101.48273106904058,
TE,2015,2016,00-0022943,Benjamin Watson,136,2.521655414218779,6.0756181350594005,9.43049633275676,0.9999734386011124,3.878476514289399,6.514783771923085,10.769743105681416,44.46698851963362,72.52867529975538,0.0,0.0,1.0,8.450292397660819,2.076947749169254,8.325175366252761,19.767651301898624,17.550815775143697,70.35016610663884,167.04243351604393,0.0,0.0,6.81333327293396,57.57465835900335,
