# Rookies are excluded per ADR-0006: this model only projects Veterans (players with at least one prior season and >=16 career games before the target season). See docs/adr/0006-rookies-excluded-from-v1.md.
position,target_season,player_id,player_name,games,carries_p10,carries_p50,carries_p90,rushing_yards_p10,rushing_yards_p50,rushing_yards_p90,rushing_tds_p10,rushing_tds_p50,rushing_tds_p90,targets_p10,targets_p50,targets_p90,receptions_p10,receptions_p50,receptions_p90,receiving_yards_p10,receiving_yards_p50,receiving_yards_p90,receiving_tds_p10,receiving_tds_p50,receiving_tds_p90,games_played_estimate,fantasy_points_p10,fantasy_points_p50,fantasy_points_p90,full_projection_p10,full_projection_p50,full_projection_p90,completions_p10,completions_p50,completions_p90,attempts_p10,attempts_p50,attempts_p90,passing_yards_p10,passing_yards_p50,passing_yards_p90,passing_tds_p10,passing_tds_p50,passing_tds_p90,interceptions_p10,interceptions_p50,interceptions_p90,adp,model_rank,adp_rank,rank_diff,large_disagreement
RB,2026,00-0040078,Brashard Smith,16,0.0,2.0726041493914575,9.808804610447629,0.0,5.564110976117115,30.33415287421474,0.0,0.0,2.656139888758746e-05,0.0,1.2124230019385462,4.402072327553226,0.0,1.0,3.270684505772925,0.0,4.909697422097916,33.359235982514164,0.0,0.0,0.0,7.077471059661621,0.0,2.047380839821503,9.640182759839142,0.0,14.49027864194239,68.22811449261042,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0040122,Ashton Jeanty,16,8.095908988640685,15.941108377726168,22.592328366422397,20.23051352415275,62.93126983640202,111.23458330875273,0.0,0.0,1.106960584468757,0.9999734386011123,3.5791127926638113,7.635089348353725,0.0,3.046034025696683,5.992563377287205,0.0,16.376298206186416,47.80913985304345,0.0,0.0,0.0,7.077471059661621,2.0230513524152753,10.976790829955528,28.538699200279364,14.318087398928414,77.6879194269693,201.98181767036544,,,,,,,,,,,,,,,,12.2,14.0,6.0,8.0,False
RB,2026,00-0040198,Ollie Gordon II,16,0.17494405879579694,3.580132675725689,11.455904782096907,-3.420798314011234e-08,11.956884169802615,48.53281109064463,0.0,0.0,1.0,0.0,0.45003119656626694,2.751350324438325,0.0,0.656097048733457,2.174514986373774,0.0,0.00015936839332552483,24.024690590875455,0.0,0.0,0.0,7.077471059661621,-3.4207983140112343e-09,1.8518014025530511,15.430265154525783,-2.4210601068353775e-08,13.106070834810017,109.20725507406137,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0040236,Kyle Monangai,16,3.3359087753693926,10.857431043328395,19.20531004105718,6.838282045053288,38.495063073143804,95.11173129184087,0.0,0.0,1.0,0.0,2.059062452902566,4.2756826491502,0.0,0.9879662488549095,2.9362933777146827,0.0,5.877477614428636,28.537180759307184,0.0,0.0,0.0,7.3447121820615795,0.6838282045053288,5.425220317612153,21.30118458282949,5.022521344067585,39.84668175713397,156.45106989785006,,,,,,,,,,,,,,,,106.3,34.0,30.0,4.0,False
RB,2026,00-0040238,LeQuint Allen Jr.,16,0.0,0.884673355910768,5.8130724242841,0.0,3.2130801504025728,26.752342858320514,0.0,0.0,2.656139888758746e-05,0.0,0.9995838256688703,2.92959653217191,0.0,0.656097048733457,2.524245420020339,0.0,1.0699404435545066,24.625812450038847,0.0,0.0,0.0,7.077471059661621,0.0,1.084399108129165,7.662220319249601,0.0,7.674803304907038,54.22914256224027,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0040242,Jacory Croskey-Merritt,16,3.3359087753693926,11.173697771787946,19.0115433398884,5.892882045053288,38.03140640536878,101.28477800073834,0.0,0.0,1.9822893209193684,0.0,1.1486411908734788,2.9094911461861437,0.0,0.9999970487334569,2.365831519896457,0.0,1.0200842195739142,23.01972895026298,0.0,0.0,0.0,7.3447121820615795,0.5892882045053288,4.905146111227726,26.6900181405128,4.328152254375484,36.02688639792626,196.0305013760689,,,,,,,,,,,,,,,,119.7,35.0,31.0,4.0,False
RB,2026,00-0040644,Trevor Etienne,16,0.0,0.9496767154664554,7.130067950311127,0.0,2.83216806701854,30.368362560397618,0.0,0.0,2.656139888758746e-05,0.0,2.656139888758746e-05,1.8489553893533874,0.0,2.656139888758746e-05,0.9516349721748737,0.0,0.00015936839332552483,11.21471672094425,0.0,0.0,0.0,7.077471059661621,0.0,0.2832593049400741,5.110102268702386,0.0,2.0047595330932406,36.16660091865233,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0040730,RJ Harvey,16,2.5319101864501845,8.091464063431834,16.31056298924732,4.642437378648794,32.67424123118383,76.51993019041485,0.0,0.0,1.0,0.9999734386011123,3.0863599273632145,6.0585870863004665,0.0,1.9902502882484405,5.277250063350848,0.0,14.948490810020212,44.62640428622338,0.0,0.0,0.0,7.3447121820615795,0.46424373786487944,6.752523492368845,23.391883511014672,3.4097366369419824,49.59534155405846,171.80665178471486,,,,,,,,,,,,,,,,88.7,29.0,26.0,3.0,False
RB,2026,00-0040734,TreVeyon Henderson,16,5.076848762941606,11.333918279380997,19.789252166253352,11.05653965782415,45.78634530809975,100.62484843730046,0.0,0.0,1.0698780172819238,0.0,2.4073242903937793,5.187328909830425,0.0,2.096440036564051,4.337144124503993,0.0,10.99651688728474,38.661685287767064,0.0,0.0,0.0,7.077471059661621,1.105653965782415,7.7747262561025,24.68506560070229,7.825233944825142,55.02540007435679,174.70783739481905,,,,,,,,,,,,,,,,58.9,25.0,20.0,5.0,False
RB,2026,00-0037157,Zonovan Knight,20,1.6885340535408393,5.260885447974301,13.56146061089032,1.1177385599866194,21.95506304278476,68.05792734677554,0.0,0.0,1.0,0.0,1.9785251128710417,5.119520159262219,0.0,1.1027712243460974,4.112086390640697,0.0,8.646474476254605,35.19001775583619,0.0,0.0,0.0,7.3447121820615795,0.11177385599866195,4.162924976250034,20.436880900901873,0.8209468017893692,30.575485786072036,150.1030081161956,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0038738,Hunter Luepke,36,0.0,1.126175337108364,5.79826856363641,0.0,3.3631748455870376,36.758160527518584,0.0,0.0,2.656139888758746e-05,0.0,0.9928508694493744,3.0174272207776487,0.0,0.9257294355330816,2.661591750783167,0.0,1.6164791761632313,27.503611765843296,0.0,0.0,0.0,7.3447121820615795,0.0,1.4236948377081085,9.08792834851268,0.0,10.456628818052927,66.74821805102385,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0039021,Roschon Johnson,32,0.0,0.011080046211127247,3.553158962989748,0.0,0.0005868276599293132,14.18357208221229,0.0,0.0,2.656139888758746e-05,0.0,2.656139888758746e-05,1.413304266463654,0.0,2.656139888758746e-05,1.1618075965615806,0.0,0.00015936839332552483,4.695531516505769,0.0,0.0,0.0,7.3447121820615795,0.0,0.00010118100421307126,3.0498773248267117,0.0,0.0007431453542369685,22.40047114144813,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0034959,Andrew Beck,43,0.0,0.00015936839332552483,2.824048289679695,0.0,0.000557789376639337,5.3247240754574365,0.0,0.0,2.656139888758746e-05,0.0,0.5686711288186977,2.1668017830286823,0.0,2.656139888758746e-05,1.95513955988069,0.0,2.5583273974582874,14.40201660706375,0.0,0.0,0.0,8.346007604562738,0.0,0.2559150800823803,3.927972996526134,0.0,2.1358692044898278,32.7828924995242,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0037120,Tyler Goodson,27,0.0,0.8352942664622236,7.193919173205679,0.0,3.623103097995808,32.896299889640396,0.0,0.0,2.656139888758746e-05,0.0,2.656139888758746e-05,1.7376026612536115,0.0,2.656139888758746e-05,1.0935571912838804,0.0,0.00015936839332552483,9.08234004057079,0.0,0.0,0.0,7.3447121820615795,0.0,0.3623528080378009,5.291580552698324,0.0,2.6613770833994574,38.86513614776353,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0038611,Chris Rodriguez,26,2.003264802795797,7.1044052475452375,16.86179633426712,2.862782879787042,30.13993220996819,81.2109852389656,0.0,0.0,1.1516664917357107,0.0,0.6664190118049215,2.658509853907343,0.0,0.1000265613988875,1.7062443535772707,0.0,0.8708902115411855,17.643323790087525,0.0,0.0,0.0,7.3447121820615795,0.2862782879787042,3.2011088035498254,18.50167420689685,2.102631629176922,23.51122282553697,135.8894719359298,,,,,,,,,,,,,,,,153.1,39.0,37.0,2.0,False
RB,2026,00-0039364,Sione Vaki,16,0.0,0.00015936839332552483,3.5033628562696086,0.0,0.000557789376639337,11.216919359175442,0.0,0.0,2.656139888758746e-05,0.0,2.656139888758746e-05,1.000120760546531,0.0,2.656139888758746e-05,1.0001132956542258,0.0,0.00015936839332552483,3.754878858260782,0.0,0.0,0.0,7.3447121820615795,0.0,9.827717588407364e-05,2.4974524857911735,0.0,0.0007218175709343642,18.343069696510405,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0036924,Michael Carter,56,2.0032004511907697,6.205331534261369,15.148114537810345,2.4487478422475255,23.43588268347049,69.57907263600625,0.0,0.0,1.045196724436373,0.9999734386011123,2.8586811580863403,6.116932112886037,0.0,1.919833307187828,5.035107574446959,0.0,14.833506616466595,46.00019858382199,0.0,0.0,0.0,8.765988372093023,0.24487478422475256,5.746772237181537,22.86421504304802,2.1465695111329692,50.37613860820036,200.4274432043933,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0039391,Kimani Vidal,21,5.076848762941606,12.71520384736043,20.750832274466397,12.32757467984917,46.989549735073346,110.58412140306291,0.0,0.0,1.0,0.0,1.6116147632430828,4.083639247519507,0.0,1.1886134209320052,3.320596302497556,0.0,8.020105840996814,30.684155991865932,0.0,0.0,0.0,7.3447121820615795,1.232757467984917,6.689578978539021,23.44742404199044,9.054248792636207,49.13303221653861,172.21458099917075,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0032104,Ameer Abdullah,140,0.0,1.2079358439373546,9.053114350536967,0.0,2.877861830026695,33.71822424934598,0.0,0.0,2.656139888758746e-05,0.0,0.8687276768775538,3.497807195031805,0.0,0.9251008610330816,2.9565040763751567,0.0,2.3798600307063587,17.794174999999854,0.0,0.0,0.0,8.346007604562738,0.0,1.4508730471063869,8.107903369703067,0.0,12.108997484405016,67.66862318060164,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0036425,DeeJay Dallas,74,0.0,0.846583855051801,4.061680158833032,-0.009999994188547134,3.3613680918364106,18.915353360210013,0.0,0.0,2.656139888758746e-05,0.0,2.656139888758746e-05,1.983683545770262,0.0,2.656139888758746e-05,1.588044144279292,0.0,0.00015936839332552483,13.644197523343104,0.0,0.0,0.0,8.765988372093023,-0.0009999994188547134,0.3361793074218612,4.84415860102793,-0.008765983277780198,2.946943899798321,42.46383796918524,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0038454,Keaton Mitchell,22,0.8733689253636876,4.457919482044053,13.178963992293879,0.4793893760914886,15.685121134433334,61.99619897256159,0.0,0.0,0.8152440688467025,0.0,0.9998825176727851,3.413664769193453,0.0,1.0,3.110597007210726,0.0,1.2826155125018412,31.22400911485493,0.0,0.0,0.0,7.3447121820615795,0.04793893760914886,2.6967736646935174,17.32408222903259,0.35209769905300564,19.807026387337327,127.24039779061219,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0039032,Tyjae Spears,40,2.0032004511907697,4.661444447566845,11.81011097717875,1.9372001157249867,21.44210577377881,51.540179959962465,0.0,0.0,1.0,0.9999734386011123,3.00308259190634,6.558172966572302,0.0,2.0325229484813216,6.036452918376769,0.0,15.469814759040515,51.266397837951345,0.0,0.0,0.0,7.3447121820615795,0.19372001157249868,5.723715001763255,22.31711069816815,1.4228177289056412,42.03903930009919,163.9127548132524,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0038794,Jaleel McLaughlin,38,0.056943912654675806,3.7799144679702454,10.48557280732366,0.06784164956895172,12.28946013277304,49.24648258816538,0.0,0.0,1.0,0.0,1.0175827765020373,2.707691255388633,0.0,2.656139888758746e-05,1.9680892909187138,0.0,0.979809396563857,14.736113080467424,0.0,0.0,0.0,7.3447121820615795,0.006784164956895173,1.3269535143325777,14.366348857781995,0.04982773900402325,9.746091641747908,105.51669746749788,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0035594,Travis Homer,60,0.0,0.00015936839332552483,3.5033628562696086,0.0,0.000557789376639337,9.63338857985476,0.0,0.0,2.656139888758746e-05,0.0,2.656139888758746e-05,1.3106673655842394,0.0,2.656139888758746e-05,1.1251015627501761,0.0,0.00015936839332552483,8.033436752456163,0.0,0.0,0.0,8.333333333333334,0.0,9.827717588407364e-05,2.8919434643745943,0.0,0.0008189764657006137,24.099528869788287,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0037563,Malik Davis,16,0.44377893061864543,3.998580213861695,11.567435101362141,0.4793893760914886,14.218039434002346,70.3920028449211,0.0,0.0,1.0,0.0,0.4139016798134287,2.7048161886217983,0.0,2.656139888758746e-05,1.9291877446407613,0.0,0.00015936839332552483,15.814885180560397,0.0,0.0,0.0,8.765988372093023,0.04793893760914886,1.421846441638455,16.549876547188912,0.4202321696522918,12.46388937430454,145.07602537223303,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0036755,Jaret Patterson,20,0.2708639170546759,4.264694503419729,13.7088818927121,0.4793893760914886,16.07492714510583,62.397584264997306,0.0,0.0,1.0,0.0,2.656139888758746e-05,1.885135098556243,0.0,2.656139888758746e-05,1.7666946924105653,0.0,0.00015936839332552483,10.639946751982276,0.0,0.0,0.0,7.3447121820615795,0.04793893760914886,1.6075352127488032,15.070447794108523,0.35209769905300564,11.806883460169088,110.68810150251193,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0039874,Jaylen Wright,20,1.1906547535408394,5.945011560591787,15.866494625949741,1.0157412269618236,20.31292426136448,75.68092302312387,0.0,0.0,1.0,0.0,1.2251873592695526,2.694337859680868,0.0,0.0008491293465489019,2.2410510590543855,0.0,2.0070544465789273,18.07187525163543,0.0,0.0,0.0,7.077471059661621,0.10157412269618236,2.2328470001408895,17.616330886530317,0.7188879137927493,15.802910024149412,124.67907202684147,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0036567,Elijah Mitchell,25,0.0,0.07774240690232533,3.028930204261937,0.0,0.000557789376639337,12.795431393845096,0.0,0.0,2.656139888758746e-05,0.0,0.8926748160029683,2.235037397122234,0.0,2.656139888758746e-05,1.5324879390940547,0.0,0.00015936839332552483,13.300294406579246,0.0,0.0,0.0,8.765988372093023,0.0,9.827717588407364e-05,4.142219887529814,0.0,0.0008614965810419304,36.31065136873882,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0036569,Gary Brightwell,28,0.0,0.00015936839332552483,3.5033628562696086,0.0,0.000557789376639337,11.415982604400812,0.0,0.0,2.656139888758746e-05,0.0,2.656139888758746e-05,1.000120760546531,0.0,2.656139888758746e-05,1.0001132956542258,0.0,0.00015936839332552483,3.754878858260782,0.0,0.0,0.0,8.765988372093023,0.0,9.827717588407364e-05,2.5173588103137106,0.0,0.0008614965810419304,22.067138059595912,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0038396,Eric Gray,23,0.0,0.00015936839332552483,3.5033628562696086,0.0,0.000557789376639337,11.415982604400812,0.0,0.0,2.656139888758746e-05,0.0,2.656139888758746e-05,1.000120760546531,0.0,2.656139888758746e-05,1.0001132956542258,0.0,0.00015936839332552483,3.754878858260782,0.0,0.0,0.0,7.3447121820615795,0.0,9.827717588407364e-05,2.5173588103137106,0.0,0.0007218175709343642,18.489275920731156,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0037557,Ronnie Rivers,20,0.0,1.2333672643156048,7.948931286104335,0.0,4.940313367079715,35.21897844671483,0.0,0.0,2.656139888758746e-05,0.0,2.656139888758746e-05,2.1249182900268404,0.0,2.656139888758746e-05,1.3976471032249762,0.0,0.00015936839332552483,14.738996008412226,0.0,0.0,0.0,8.765988372093023,0.0,0.4940738349461916,6.393603917131007,0.0,4.331045492093724,56.046257593338815,,,,,,,,,,,,,,,,,,,,False
RB,2026,00-0039373,Audric Estimé,16,1.072654607399718,5.22661875619273,14.436097811126869,1.8214062046789052,24.420056014576048,70.49650624552619,0.0,0.0,1.0,0.0,1.9611302616168602,4.304530887210024,0.0,1.1868692967936327,4.1637813174585006,0.0,7.342754453133746,40.1795065456604,0.0,0.0,0.0,7.077471059661621,0.18214062046789053,4.363150343564612,21.23138259657716,1.2890949701503063,30.8800702855312,150.26449588387823,,,,,,,,,,,,,,,,,,,,False
QB,2026,00-0023459,Aaron Rodgers,257,0.0,1.663786064629059,3.8298533716393535,-1.4592127795983456,0.5892262762173668,17.539232902427578,0.0,0.0,0.15798162877011845,,,,,,,,,,,,,6.8951890034364265,4.658017701644391,11.018373057409576,20.756661380842058,32.11791243419062,75.9737647412107,143.1211033012357,12.54841323144164,20.32628166580716,27.045614342213685,18.90477616162023,31.559005848021105,41.17586866943564,120.09847449010562,223.9849326747516,308.7820389688738,0.0,1.0,2.40666308598882,0.0,0.9999734386011123,1.9615427923658229,,,,,False
QB,2026,00-0026158,Joe Flacco,205,0.0,1.8597426899620353,3.4618953519626103,-1.6069708270908554,1.960070412658139,12.798151380196442,0.0,0.0,0.6038582893471074,,,,,,,,,,,,,6.8951890034364265,3.4833130381745168,10.787996058702499,24.065945435378318,24.018101756347658,74.38527179308097,165.93924232332165,10.49590433781485,20.9513632997174,26.702389473823853,16.909127802948223,33.557208263296104,43.660541555924574,91.10025302209006,214.79839736597276,293.2771109579955,0.0,1.0,2.829650535600347,0.0,0.9999734386011123,1.9433530097225893,,,,,False
QB,2026,00-0026498,Matthew Stafford,237,0.0,1.0129529439776481,3.2275843207168764,-1.4395155404892468,0.6892659890320055,1.9340300575764,0.0,0.0,2.656139888758746e-05,,,,,,,,,,,,,6.8951890034364265,7.420790865301892,17.10901748281693,23.897139247068612,51.16775557123109,117.96990920712088,164.77529174997653,15.925302727293042,23.03305564963516,29.32131112898825,26.782950193148945,34.33434032174996,45.01566795889998,189.1185604837704,276.05228966778765,369.2854995288955,0.0,1.9994865436011127,3.664452000099538,0.0,0.9999734386011123,2.8628255543181647,101.0,2.0,13.0,-11.0,False
QB,2026,00-0030565,Geno Smith,105,0.0,2.1386548635483336,4.918162205335877,-0.8394789485325899,3.8902719591098345,24.55543915879076,0.0,0.0,1.0,,,,,,,,,,,,,7.714285714285714,4.609413077160878,10.464911433977871,28.577135132588317,35.558329452383916,80.72931677640072,220.45218530853845,11.89548848437494,18.836505625408847,28.31516325122752,20.311040855784313,29.491008441556065,40.73417065849963,117.33402430035342,201.8957778817278,309.83472040923004,0.0,1.0,2.877342411398326,0.0,0.9999734386011123,1.8905836226266324,,,,,False
QB,2026,00-0033077,Dak Prescott,135,0.9999734386011123,3.010398031253732,5.324605545650376,-0.6866794627102529,10.706131288924803,25.75816936951725,0.0,0.0,1.0,,,,,,,,,,,,,6.8951890034364265,6.671991290868201,17.23653288771003,30.227612869864693,46.00464097981803,118.84915202470852,208.42510386042443,16.245889343205715,22.411461335772906,30.649801564007024,27.256226948561874,35.30831333512667,44.951736025197995,168.51648092848066,254.1493220403831,337.92382904832846,0.0,1.9999734386011125,3.033710692744957,0.0,0.9999734386011123,2.0,59.2,1.0,4.0,-3.0,False
QB,2026,00-0033106,Jared Goff,146,0.0,1.3223291092430423,3.9799145214636487,-2.165716672659505,0.7498727114139604,12.500267185890777,0.0,0.0,0.0865687828370726,,,,,,,,,,,,,6.8951890034364265,6.275278646020776,16.404084664083054,24.113859937164143,43.26923231354188,113.1092641872256,166.2696218691404,15.161344610048427,22.704870896352915,29.005363921312675,24.326083288513225,34.71408709276178,44.568622934278324,162.29625783216815,258.22876289348574,350.03788743546767,0.0,1.9999734386011125,3.127294294330007,0.0,0.9999734386011123,2.0831360765930516,96.3,3.0,12.0,-9.0,False
QB,2026,00-0033873,Patrick Mahomes,124,1.521676538601112,4.187445646603113,7.180813681773003,2.0030275369322417,20.34748363260882,38.42903784729509,0.0,0.0,1.0,,,,,,,,,,,,,6.8951890034364265,6.021326047040367,14.360188294837492,32.35781108383883,41.51818114565807,99.01621241783997,223.11322316055885,14.257552160153077,20.810532542777892,28.616644714589416,25.12704726773353,33.965179716500444,43.806159287650345,145.52558233367859,250.03467021947088,326.8581208317436,0.0,1.081,3.297928657856369,0.0,0.9999734386011123,1.8755660827929475,76.1,5.0,6.0,-1.0,False
QB,2026,00-0034796,Lamar Jackson,114,1.521676538601112,4.355475891013724,8.817867621134255,1.5630193096112028,22.464308653833587,53.26576129993454,0.0,0.0,1.0,,,,,,,,,,,,,5.647311827956989,3.9598178701963938,12.609651244538998,30.059954205737625,22.362326294915547,71.21063261969766,169.75793493390753,8.491936818461571,15.816922149251315,22.486793964088083,13.867753032297214,28.04361778875544,37.77549696582087,95.08789848088183,199.07918140894665,292.3309796588193,0.0,1.1,2.7600347223478496,0.0,0.9999734386011123,2.0,52.9,13.0,3.0,10.0,False
QB,2026,00-0034855,Baker Mayfield,119,0.9999734386011123,3.11595643782465,6.319167391195053,0.09400614895336391,14.376830064788221,38.09481027290104,0.0,0.0,1.0,,,,,,,,,,,,,6.8951890034364265,5.332293182956042,12.187373431942305,30.156546797453068,36.767169318217526,84.03424326870184,207.93508985941438,12.349936647790921,20.296433190807182,27.16641184375261,19.99556998452375,31.41400358713824,43.82852153812863,133.07231420151763,218.74093256664267,308.6766442540741,0.0,1.0,3.0,0.0,0.9999734386011123,2.0,120.9,8.0,16.0,-8.0,False
QB,2026,00-0034857,Josh Allen,123,1.521676538601112,6.664841412039809,9.29520127698514,10.072622497328664,29.990909520651403,65.19155681371737,0.0,0.0,1.1338196763985307,,,,,,,,,,,,,6.8951890034364265,6.13474991861688,16.19887645739474,33.206718009673224,42.30026017767962,111.69431481705342,228.96659686051316,12.189585881241594,19.366902164298896,24.526844327688757,21.942536787183343,28.81545345389626,37.15570310972858,128.18719172210032,219.99463763324002,297.1161067477576,0.0,1.1,3.0,0.0,0.0,2.0,27.9,4.0,1.0,3.0,False
QB,2026,00-0034869,Sam Darnold,95,0.0,2.2743669220977556,4.359000275289038,-1.0138024350227224,2.410825287126147,20.34572578968459,0.0,0.0,0.19924258162657466,,,,,,,,,,,,,5.647311827956989,5.427617878069531,11.791175644868543,23.601870488793587,30.651450640452882,66.5884456847845,133.28712237327304,13.56439871525267,20.18496995592848,26.867432887930907,21.887101075877307,29.622175792192717,40.447981612484945,138.2249530392951,238.7509998339538,307.39502945063845,0.0,1.0,3.0,0.0,0.9999734386011123,1.9619793789799274,145.5,17.0,18.0,-1.0,False
QB,2026,00-0035228,Kyler Murray,84,1.0912341753081993,5.13394975652552,6.9644107511536575,3.1298059538032925,18.714993300615742,50.439938200203486,0.0,0.0,0.9541671608346475,,,,,,,,,,,,,5.647311827956989,4.8043303933494,11.706553741963534,24.62337443525598,27.131551855775324,66.11055941160481,139.05587369243483,11.408204229431727,19.84591065760698,27.130048427466594,16.034991383714775,30.74628250734898,43.02132597344983,112.28374494922676,195.87503222760463,266.5169294293241,0.0,1.0,1.974101357856897,0.0,0.9999734386011123,2.351352479186405,146.8,18.0,19.0,-1.0,False
QB,2026,00-0035710,Daniel Jones,83,0.5695310753081996,2.6417315216779564,5.351259068391251,0.39791055486350024,9.118621042577228,29.92928916333267,0.0,0.0,1.0,,,,,,,,,,,,,5.647311827956989,4.87594932121771,12.457027966561423,29.41393655882433,27.536006274231625,70.34872137675333,166.10967183542513,11.348676866502457,20.078883221646933,26.878973310308755,19.440421766837236,30.89521579028466,38.50858430355405,120.90395664328399,238.6278184876481,310.5251910622766,0.0,1.0,3.0,0.0,0.9999734386011123,2.0,175.2,14.0,22.0,-8.0,False
QB,2026,00-0036212,Tua Tagovailoa,76,0.0,1.9470110596929946,3.936826888675962,-0.7629020396013372,0.9667472001454481,19.64034158797614,0.0,0.0,2.656139888758746e-05,,,,,,,,,,,,,5.647311827956989,4.463163546305229,10.428501369987375,17.851200224387377,25.204876285155983,58.89299913459537,100.8112941704113,9.798259070332012,18.85857535434282,26.884682491000895,18.66701895637782,30.605510746224912,40.56324460634697,113.48634375663407,208.29433817937638,292.8367789358729,0.0,1.0,2.0147511407824363,0.0,0.9999734386011123,1.9427345116841135,,,,,False
QB,2026,00-0036264,Jordan Love,54,0.5695310753081996,2.820673606393625,5.838217767045258,-0.3408393045543441,9.098631296385307,29.95134509344289,0.0,0.0,1.0,,,,,,,,,,,,,6.0,5.0284462601370885,11.66706254537711,29.932622576191065,30.170677560822533,70.00237527226267,179.5957354571464,12.358226978900923,19.695141684217536,26.583562414127577,21.006764538152765,30.51191832335649,40.6229407460483,126.56325476481307,218.92865732352013,323.4372016711694,0.0,1.0,3.0,0.0,0.9999734386011123,2.0,127.2,15.0,17.0,-2.0,False
QB,2026,00-0036355,Justin Herbert,92,1.521676538601112,5.202286612434775,9.110012699867447,2.438233534740026,24.442207860575646,47.72598405272152,0.0,0.0,1.0,,,,,,,,,,,,,5.647311827956989,5.557646031092925,13.89108122945524,31.03424963426574,31.385760166989293,78.44726733021389,175.26008503135878,12.839861659353295,20.45270287630535,26.486944961993984,21.68220085694969,32.29884187207583,42.30719582101895,132.84556694047305,236.1701830149975,305.0510712648478,0.0,1.0,3.0,0.0,0.9999734386011123,1.9701958108001618,78.0,12.0,7.0,5.0,False
QB,2026,00-0036389,Jalen Hurts,90,1.521676538601112,6.025249254650708,8.914747998125254,8.687698034916814,25.696278119672606,55.31640201506199,0.0,0.0,1.2696757249809352,,,,,,,,,,,,,5.647311827956989,6.009393941530164,14.619470190551256,31.410926071993842,33.93692148485637,82.56070692556473,177.3872943334534,12.063173790201773,19.059209832576723,23.618066687563427,20.71773900923929,29.775041252310828,38.20733939324723,128.51560345096206,201.24605946459988,290.01443815051175,0.0,1.0,2.6651634986453896,0.0,0.0,2.0,93.5,10.0,10.0,0.0,False
QB,2026,00-0036442,Joe Burrow,74,0.0,1.413890951580641,3.9379951768040566,-1.0879001506619768,1.6328854544474376,16.938868134523133,0.0,0.0,0.03315321559233623,,,,,,,,,,,,,5.647311827956989,5.114744147894003,12.184167127666415,21.81900946036526,28.884555123375595,68.80779113387528,123.21875019982618,12.28189660886227,21.851783365868364,27.30303698664229,20.296503274911633,33.34501854528753,43.16297333271683,130.58835407400503,241.16657953825168,326.24981749537034,0.0,1.0935405694734572,2.743198168181152,0.0,0.9999734386011123,2.048291009590247,47.6,16.0,2.0,14.0,True
QB,2026,00-0036945,Justin Fields,58,1.521676538601112,6.3732715525082995,10.581236685032337,17.412989173233743,30.567712293682057,65.09917058619659,0.0,0.9999734386011123,1.0051621046798334,,,,,,,,,,,,,6.0,3.6445539220899583,21.855258972907677,26.521518732026784,21.86732353253975,131.13155383744606,159.12911239216072,5.814496587659693,16.731023142064114,21.19838706682793,9.38168635235199,25.74813410916328,37.04037012502696,47.581375119164605,180.21135319887148,259.5305887001879,0.0,1.8975349652950417,1.8998513743301524,0.0,0.9999734386011123,2.0,,,,,False
QB,2026,00-0036971,Trevor Lawrence,73,0.9999734386011123,4.267449656944923,8.004358548790742,3.0479595638530457,20.853945698900958,43.50167747875807,0.0,0.0,1.3024219443464808,,,,,,,,,,,,,4.467123287671233,5.760164990969574,13.756770136556078,32.53469213404132,25.731367171988737,61.45318824014982,145.33648088919006,14.069868437767534,20.900106350426782,25.57678175456425,23.439318016204602,34.79376969662902,42.431127847896306,136.38422586460672,241.78306109670515,315.54631332457234,0.0,1.0,3.0095838281028087,0.0,0.9999734386011123,2.14509756265375,79.8,19.0,8.0,11.0,False
