position,train_through_season,target_season,player_id,player_name,games,carries_p10,carries_p50,carries_p90,rushing_yards_p10,rushing_yards_p50,rushing_yards_p90,rushing_tds_p10,rushing_tds_p50,rushing_tds_p90,targets_p10,targets_p50,targets_p90,receptions_p10,receptions_p50,receptions_p90,receiving_yards_p10,receiving_yards_p50,receiving_yards_p90,receiving_tds_p10,receiving_tds_p50,receiving_tds_p90,games_played_estimate,fantasy_points_p10,fantasy_points_p50,fantasy_points_p90,full_projection_p10,full_projection_p50,full_projection_p90,actual_games_played,actual_fantasy_points,naive_ppg,naive_full_projection,adp
RB,2020,2021,00-0030578,Cordarrelle Patterson,110,0.9916363710870469,4.200833969699436,11.635260214522702,0.20864470219808462,14.8425149114828,54.82910362720451,0.0,0.0,0.8896671950744155,0.0,1.9286331846839073,4.047304202008796,0.0,1.0048606768591488,3.2849173224714674,0.0,4.723466139987291,24.615509577495136,0.0,0.0,0.0,8.592417061611375,0.020864470219808463,2.961458782006158,16.567381813387925,0.17927622989816466,25.446088965768553,142.35385415958442,15.0,232.4000015258789,4.416666774522691,37.94984294886085,
RB,2020,2021,00-0031045,Carlos Hyde,90,1.3585863491083239,7.229744494407689,16.75383409713802,2.94952657159029,29.511973499970008,75.17615013467235,0.0,0.0,1.0,0.0,2.0847292104479385,4.18818370771985,0.0,0.9962980374265139,3.558383389592823,0.0,7.870120163368315,31.670263091485673,0.0,0.0,0.0,8.592417061611375,0.294952657159029,4.734507403760347,20.243024712208626,2.5343562437408513,40.68086219439578,173.9365109158021,11.0,49.80000114440918,8.562499815225602,73.5725695023887,
RB,2020,2021,00-0031062,James White,90,0.7149536485071005,2.5616569077640636,4.4510975491682565,-0.011143990473480735,8.64030187616931,24.777588119331952,0.0,0.0,1.0,0.9999734386011123,3.565783313067449,7.080424842538026,0.9999734386011123,2.935832321773964,5.01797909482741,1.089623071621404,18.12168646791058,52.47270008761853,0.0,0.0,0.9999734386011123,8.921325051759835,1.1078213467159046,5.612031156181953,24.74284854712913,9.883234333330918,50.06675414490277,220.73899459540257,3.0,31.200000524520874,13.155555690659416,117.36498855290151,
RB,2020,2021,00-0031285,Devonta Freeman,82,2.6550128933367465,9.293189158731957,16.078562244759883,4.677092159291649,27.23020610549644,79.19960702440997,0.0,0.0,1.0,0.0,1.9923012643258278,4.067007932365547,0.0,1.0016113201257142,3.8158961996407834,0.0,7.32990614412572,32.58557511507856,0.0,0.0,0.0,8.921325051759835,0.4677092159291649,4.45762254508793,20.994414413589638,4.1725859450078095,39.767899682782385,187.297995254985,15.0,141.89999961853027,11.985714696702503,106.92845678693807,
RB,2020,2021,00-0031376,Jerick McKinnon,72,1.1888460423501044,5.426458541278936,12.655957942097208,1.9829501654112227,19.346996372544876,65.51468529868323,0.0,0.0,1.0,0.9999734386011123,2.787749123143212,6.178070461221687,0.0,2.000651407467159,4.705573403187277,0.0,15.021247519185698,48.154497852460075,0.0,0.0,0.0,8.921325051759835,0.19829501654112228,5.437475796640216,22.07249171830161,1.7690542987074451,48.50948904290413,196.91587332124564,6.0,21.90000033378601,9.01428588799068,80.4193745162564,
RB,2020,2021,00-0031687,Raheem Mostert,33,5.123699220909197,12.416433110900309,18.65405325637459,13.223897509556537,50.46088555391501,98.80101589403968,0.0,0.0,1.0,0.0,2.1062564618654407,4.636323359071827,0.0,2.0153747806518445,3.7645210032871077,0.0,8.678728919933247,41.18376453674814,0.0,0.0,0.0,9.666666666666666,1.3223897509556537,7.9293362280366715,23.76299904636589,12.783100925904652,76.65025020435449,229.70899078153693,1.0,2.0,10.74137978307132,103.83333790302275,
RB,2020,2021,00-0031806,Malcolm Brown,59,1.8655788152919748,5.502511783082752,13.83707643353338,1.9829501654112227,19.441135371236495,70.20863834804132,0.0,0.0,1.0,0.0,2.0455380783139923,4.722058123561294,0.0,0.9910326013378845,3.819056503088696,0.0,8.467805558177536,33.46764625328105,0.0,0.0,0.0,8.921325051759835,0.19829501654112228,3.7819266942792877,20.186684963220934,1.7690542987074451,33.73979736159307,180.09197827436648,6.0,22.5,5.323077050539164,47.488900643422895,
RB,2020,2021,00-0032058,Tevin Coleman,76,0.7512376698737315,3.320587816326513,11.44248774056551,0.16293529844339735,13.41987838056784,47.1189338324446,0.0,0.0,2.656139888758746e-05,0.0,0.9996165598326079,3.3178406579036808,0.0,0.9554312851398916,2.923254802588407,0.0,1.427138090249398,20.992205769468875,0.0,0.0,0.0,8.921325051759835,0.016293529844339735,2.4401329322216156,9.73452813117308,0.1453598759819046,21.769219057852883,86.84488968369526,10.0,50.90000009536743,9.491666913032532,84.67824581419707,
RB,2020,2021,00-0032063,Mike Davis,51,4.226873572463084,11.350240897816834,19.235968002257607,9.703203045161448,37.01032759277731,88.55064937732534,0.0,0.0,1.0286085793475166,0.9999734386011123,3.7043529605046195,6.601256563268246,0.9999734386011123,2.951944729045335,5.176769461262522,3.1764354716214043,16.697783266384356,52.98617527379129,0.0,0.0,0.4999858848576939,8.921325051759835,2.2879372902793973,8.322755814961502,28.502018711605444,20.411432264625102,74.25000995169589,254.27577355757322,16.0,138.39999961853027,10.505882396417505,93.72639181400214,
RB,2020,2021,00-0032104,Ameer Abdullah,53,2.656139888758746e-05,0.8920346502789065,6.709107626940292,-0.06041167988878246,2.8738460832563755,26.569452178663028,0.0,0.0,2.656139888758746e-05,0.0,1.9106222338262204,4.362919541859134,0.0,1.0457607206481345,3.1597175155152097,0.0,4.780978275484986,20.26281736598696,0.0,0.0,0.0,8.921325051759835,-0.006041167988878247,1.8112431565222706,7.843103838373535,-0.05389522332106908,16.158688947110694,69.97087875683555,14.0,72.30000114440918,3.6761905011676608,32.79649041310859,
RB,2020,2021,00-0032144,Melvin Gordon,82,6.524251730062273,14.440689263271908,22.227993921707537,19.471214605408356,60.212026341860046,106.3851418623104,0.0,0.0,1.1879959397830893,0.0,2.4196751889432515,6.049832150715291,0.0,1.9963151255576765,4.8218595419564805,0.0,12.197857044436494,40.26141818556841,0.0,0.0,0.0,8.921325051759835,1.9471214605408358,9.237303464187331,26.6144911854429,17.370903464742156,82.40898680576234,237.43652695253306,15.0,182.50000381469727,17.04358996489109,152.05140612570543,
RB,2020,2021,00-0032187,David Johnson,73,5.960564093006164,13.393489558195208,19.58736274362906,15.636184222333844,53.741753661281784,100.97070536721463,0.0,0.9999734386011123,1.243797692302012,0.9999734386011123,3.579064225649178,6.679760556137315,0.9999734386011123,2.4286941885639632,4.614323780803203,0.0,16.098316818007753,43.7043773041093,0.0,0.0,0.9999734386011123,8.921325051759835,2.5635918608344967,15.41254186809959,32.54445883335434,22.870636290550408,137.5002958791742,290.33969588597074,12.0,76.70000076293945,14.342500162124633,127.95410600123198,
RB,2020,2021,00-0032257,Duke Johnson,91,1.7975683535609555,6.369971063461207,12.200679411416699,2.4512630159198605,24.733997172999228,60.62035173952797,0.0,0.0,0.8891075755992313,0.9999734386011123,2.7972508832655203,5.94418397048968,0.0,1.9022429143487638,5.310936221471813,0.0,17.114928964443536,45.158717788958334,0.0,0.0,0.0,9.666666666666666,0.24512630159198606,6.08713552809304,21.22348862791583,2.369554248722532,58.84231010489939,205.160390069853,4.0,39.90000128746033,8.660465282063152,83.71783105994379,
RB,2020,2021,00-0032393,C.J. Prosise,25,2.656139888758746e-05,2.2064687364992186,8.743973482846792,0.3011780802330911,7.998360590652514,39.62654156720567,0.0,0.0,0.00014133199221072338,0.0,0.9728840385502092,3.7350977652741095,0.0,0.8930133063368471,3.6104455149200545,0.0,3.8168070713809534,24.29903585751591,0.0,0.0,0.0,8.921325051759835,0.030117808023309114,2.0745300725401936,10.003851249345477,0.26869075522244096,18.507557106781977,89.24760876486472,0.0,0.0,3.3600000143051147,29.975652301533625,
RB,2020,2021,00-0032426,Alex Collins,37,1.2657555674395062,5.253411067841894,14.946845701450593,0.8328316031316967,16.965979332665974,74.91686130974279,0.0,0.0,1.0,0.0,0.8469882007636989,2.6130513677508405,0.0,0.9182698625592919,2.2294219691666637,0.0,1.8543634825208686,23.890090650249352,0.0,0.0,0.0,8.921325051759835,0.08328316031316968,2.8003041440779763,18.11011716516588,0.7429961444916111,24.982423513109733,161.56624195590018,11.0,70.8000020980835,10.438461294540993,93.12490624881396,
RB,2020,2021,00-0032450,Dwayne Washington,26,0.9497545690136711,3.6121826118815616,11.319117162579492,-0.1955562763673156,12.695169178380233,53.10897036147366,0.0,0.0,0.1018431662628565,0.0,0.13469581354423002,2.1914647350005283,0.0,2.656139888758746e-05,2.0608251026621085,-0.052174933345244916,0.0,16.45117094638148,0.0,0.0,0.0,8.921325051759835,-0.024773120971256054,1.2695434792369111,9.627898231024762,-0.22100906473114357,11.326010045614597,85.89360968423541,3.0,4.800000071525574,2.4499999642372132,21.85724605776015,
RB,2020,2021,00-0032602,J.D. McKissic,47,1.378448523613428,5.530055940250183,9.618177506381562,3.326539716354502,17.153302808714145,55.38255789814655,0.0,0.0,0.8893794251973375,0.9999734386011123,4.339877883322349,8.821481296180062,0.9999734386011123,3.1273226524076003,6.88950642652885,4.177314097290804,23.772222514149778,49.382829942926286,0.0,0.0,0.9999734386011123,8.921325051759835,1.7503588199656428,7.219875184693993,28.702162393426832,15.615519990128272,64.41085335578968,256.0613204001578,11.0,127.9000015258789,8.176470700432272,72.94495289474672,
RB,2020,2021,00-0032741,Peyton Barber,66,2.0743924911406886,4.706355425327426,14.138811532617236,2.2331420355898133,17.93769231783047,61.69335044935842,0.0,0.0,1.0,0.0,0.05151055127338289,2.6920859863324105,0.0,0.0033930727663127815,1.8266718460328202,0.0,0.5497351743033169,5.344692312249599,0.0,0.0,0.0,8.921325051759835,0.22331420355898135,1.8521358219796915,14.530476122193623,1.9922585986245356,16.523505707889218,129.63110064292405,9.0,49.90000104904175,7.039130321015483,62.79836967547767,
RB,2020,2021,00-0032764,Derrick Henry,77,10.619536260114048,20.27293385489631,27.736844090830253,28.430165078623716,77.93508938705669,200.6232733107312,0.0,0.0,1.7682459441748546,0.0,1.7890126723889823,4.37509749738687,0.0,1.8372356479118441,2.5283506426530815,0.0,7.648044093655406,28.153854797633997,0.0,0.0,0.0,8.921325051759835,2.8430165078623717,10.395548995983056,36.015539118538726,25.36347439415934,92.74207168466043,321.30633139085586,8.0,191.30000513792038,17.8404254444102,159.16023445127033,
RB,2020,2021,00-0032780,Jordan Howard,63,1.0245961363714373,4.169374769944458,11.515046063964485,0.10366519691276968,10.885875313261716,44.49197620542898,0.0,0.0,1.0,0.0,0.7266662754247527,1.9281912960461178,0.0,0.08872935815504944,1.7919308834813938,0.0,0.15853149676718517,0.4740380902645588,0.0,0.0,0.0,6.929126213592233,0.010366519691276969,1.1931700391579396,12.288532313050748,0.07183092333654731,8.26762579560215,85.14879137693514,7.0,62.5000022649765,10.128125011920929,70.17905651464045,
RB,2020,2021,00-0032813,Elijhaa Penny,30,2.656139888758746e-05,1.760292618919229,8.735807956081858,0.0,5.757994369677074,37.71627765946605,0.0,0.0,0.00014133199221072338,0.0,0.8491387244956321,2.210535487038205,0.0,0.9998920046243288,1.985180900673009,0.0,0.5477700729704724,10.750604970949423,0.0,0.0,0.0,9.666666666666666,0.0,1.6304684488890835,6.832717155667821,0.0,15.761195005927807,66.0495991714556,10.0,33.90000057220459,1.2086956552837207,11.684058001075966,
RB,2020,2021,00-0032972,Devontae Booker,66,1.2230134305349794,5.576843130476806,14.99303346992973,1.8447286921311372,19.712329778616375,77.66512312315946,0.0,0.0,1.0,0.0,1.5554903738919554,4.202655815058358,0.0,1.0895252277993255,3.444052151779603,0.0,3.960337022155379,31.8881285026126,0.0,0.0,0.0,8.921325051759835,0.18447286921311373,3.456791907876501,20.399377314356812,1.645742429480967,30.839164246459305,181.98947587487268,15.0,139.50000190734863,5.0837838037593945,45.35408780620959,
RB,2020,2021,00-0032975,Jonathan Williams,16,2.656139888758746e-05,1.9983259119616146,6.501582834071962,0.010000004619359971,10.139349119910406,26.737955800524823,0.0,0.0,0.0006650042103418762,0.9999734386011123,1.5420449619363485,5.674237724566312,0.0,1.6482495631465817,5.128373390880724,0.0,12.445201182594536,33.68087886765305,0.0,0.0,0.0,8.921325051759835,0.001000000461935997,3.906704593397076,11.174246882960563,0.008921329172841018,34.852981558898556,99.68908865150533,4.0,16.200000047683716,6.012500047683716,53.639467299107935,
RB,2020,2021,00-0033025,Jalen Richard,75,2.656139888758746e-05,1.9963465234030386,6.464842771900661,0.0,5.621048640741008,32.51273588258225,0.0,0.0,0.00014133199221072338,0.0,1.8303450702681334,4.530478914340824,0.0,1.0036387164348575,3.5407289044429495,0.0,7.8648163294298365,35.59308131910691,0.0,0.0,0.0,8.921325051759835,0.0,2.352225213451942,10.35215861656513,0.0,20.984965724149937,92.35497200575394,7.0,18.50000011920929,6.693181937391108,59.71205169403372,
RB,2020,2021,00-0033045,Ezekiel Elliott,71,7.749838683118385,15.526802282964104,21.056479383145774,20.00666392092341,63.745734478001445,116.87485761770489,0.0,0.0,1.1144439127188426,0.9999734386011123,3.809501798454067,6.594155900189279,0.0,2.5282671902076364,4.839868226750904,2.0868124000000003,17.472280818007754,44.98606923496006,0.0,0.0,0.0,6.929126213592233,2.2093476320923413,10.650068719808557,27.712624388330457,15.308848592468971,73.79567034298414,192.024272096616,16.0,238.059999614954,19.097825890002042,132.33124599703356,
RB,2020,2021,00-0033118,Kenyan Drake,72,7.4902625307447455,14.563923092250898,21.31568545821147,18.553864621289037,55.37240903141643,101.66343323732468,0.0,0.0,1.3263408038479683,0.0,2.0008717329193018,4.426195369047213,0.0,1.7021179746563175,3.2265926378419723,0.0,9.482888230249992,27.618783045762473,0.0,0.0,0.0,8.921325051759835,1.8553864621289038,8.18764770082296,24.112859089238498,16.55250572528664,73.0446665483357,215.11865386237824,12.0,102.5,13.631111409929064,121.60757570472948,
RB,2020,2021,00-0033280,Christian McCaffrey,51,4.615727505518027,14.01538870045104,18.282355077335364,15.283989465001612,50.96226135229428,98.18177701055782,0.0,0.0,0.9993492770737811,0.9999734386011123,5.326416001356422,10.485324706907111,0.9999734386011123,4.198581907805301,7.725190386152879,4.177314097290804,32.50304373613142,76.28667866023505,0.0,0.9999734386011123,0.9999734386011123,6.929126213592233,2.9461037948303543,18.544953048254545,37.167972247281526,20.413925032722563,128.50032029649776,257.541570804707,7.0,127.5,26.888571820940292,186.31430785053482,
RB,2020,2021,00-0033293,Aaron Jones,52,6.843248570516932,13.75753243173079,21.26798341099563,18.800882849807778,61.81640054737945,103.78378803940534,0.0,0.0,1.8922777264494015,0.9999734386011123,3.5651029009708064,7.623693574874459,0.9999734386011123,3.022588451808877,5.179868695963959,3.1764354716214043,20.755903402021325,49.55732369536578,0.0,0.0,0.9999734386011123,6.929126213592233,3.1977052707440308,11.279818846748956,37.867486859744155,22.15730341485451,78.1592884555799,262.3885958427127,15.0,231.00000381469727,17.883333353769213,123.91587392801056,
RB,2020,2021,00-0033296,Alex Armah,26,2.656139888758746e-05,0.24188705328625268,3.0819106400244918,0.0,1.2275723652839317,12.15854631231088,0.0,0.0,0.07178979876918525,0.0,1.0027248301575953,2.1675055910382803,0.0,1.0,1.838374004448186,0.0,1.9771780475522165,12.316742373860022,0.0,0.0,0.0,8.921325051759835,0.0,1.3204750412836148,4.716641665680388,0.0,11.780387066027115,42.07869345220868,5.0,9.200000144541264,1.2461538538336754,11.117343594553432,
RB,2020,2021,00-0033308,Matt Breida,52,1.1498958021551162,5.316017447561804,15.962303140780186,1.4647286921311369,18.90962774864111,80.5793410148448,0.0,0.0,0.52967436800542,0.0,1.070666639609522,3.3189708276546868,0.0,0.999928782861784,3.207170776356416,0.0,3.0841461885270665,25.95533720272686,0.0,0.0,0.0,6.929126213592233,0.1464728692131137,3.199306176578602,17.0386848061461,1.014928997644653,22.16839629343833,118.06319753540264,7.0,44.700000286102295,8.716666724946764,60.39888389897578,
RB,2020,2021,00-0033526,Samaje Perine,29,1.2305697039702412,5.588423781866793,15.323781380898815,1.6029501654112224,19.070190279067855,74.98990038460337,0.0,0.0,1.0,0.0,1.0347511431585654,4.050900877436879,0.0,1.0019749974604524,3.4595831182812065,0.0,5.157281589920618,31.63508593495306,0.0,0.0,0.0,6.929126213592233,0.16029501654112224,3.4247221843592994,20.12208175023685,1.1107044010232907,23.730332261914874,139.428444127612,15.0,83.20000076293945,4.625000089406967,32.04720935737624,
RB,2020,2021,00-0033553,James Conner,48,5.230443548177419,13.160924582446933,20.902188041727793,10.487382703095008,47.82843818528477,101.14520849644302,0.0,0.9999734386011123,1.3798483269537984,0.9999734386011123,2.823257458497855,6.5300617529050395,0.0,1.9798245222652273,5.0382846055737005,0.0,13.294696110912868,45.82052862098031,0.0,0.0,0.0,6.929126213592233,1.048738270309501,14.091978583491665,28.013948279038825,7.26683983999894,97.64509820425243,194.11218336650495,14.0,230.4000015258789,16.447222100363838,113.96487779640458,
RB,2020,2021,00-0033556,Tarik Cohen,51,0.9563393640885753,4.069007566674518,14.034520748731996,0.6663724608073835,16.94852620180222,58.336601869427085,0.0,0.0,2.656139888758746e-05,0.0,2.1265682178805045,5.59759121457616,0.0,1.5257694248505618,4.205594340736899,0.0,8.552217544160788,44.83359437750812,0.0,0.0,0.0,6.929126213592233,0.06663724608073836,4.075843799446863,14.522773333823746,0.46173788861964044,28.242036113254624,100.63012940145639,0.0,0.0,11.922857304981777,82.61498309286888,
RB,2020,2021,00-0033567,Brian Hill,33,1.9964154242320065,6.360317057402864,15.859006416266919,2.8495294423076714,24.118699605907988,75.31537085902036,0.0,0.0,0.9436303226172871,0.0,2.03231372557347,4.024031365262604,0.0,1.0000855913349753,3.557893756362976,0.0,7.926696338150234,35.21124393863371,0.0,0.0,0.0,6.929126213592233,0.28495294423076717,4.204625185740798,20.272337171832106,1.9744749155096943,29.134378592846673,140.46958290812208,0.0,0.0,6.073333442211151,42.08289395831164,
RB,2020,2021,00-0033594,Chris Carson,45,5.603403548177418,11.6918756612046,16.930358699440085,13.042594571705086,55.66032943147434,97.74497506475265,0.0,0.0,1.3678224814885713,0.9999734386011123,3.4251459790164582,6.594168374985321,0.9999734386011123,2.2605836344894494,5.231179162442533,0.0,16.043247809420983,49.96513867113876,0.0,0.0,0.9999734386011123,6.929126213592233,2.304232895771621,9.430941358578982,34.20896605656978,15.96632056031268,65.34818298658077,237.03824344246456,4.0,50.100000858306885,15.45853721513981,107.11415544121633,
RB,2020,2021,00-0033699,Austin Ekeler,53,3.9679822267788003,11.454485680687808,16.963870429152447,9.224627381666659,46.9751824779744,73.500639466613,0.0,0.0,1.0,0.9999734386011123,4.935082759376949,8.635270068063038,0.9999734386011123,3.8269519521620174,7.836300105565578,4.177314097290804,28.50424959281988,58.90274930795879,0.0,0.0,0.9999734386011123,6.929126213592233,2.3401675864968583,11.374895159241445,33.076479614629434,16.21531656779425,78.8180842247633,229.19110195107794,15.0,318.9000053405762,16.227500438690186,112.44239867080762,
RB,2020,2021,00-0033725,Corey Clement,33,0.21371977320658475,2.507894146366777,7.387650560477156,0.24463655032125792,8.229217530913752,39.02330055530432,0.0,0.0,0.011668042994769425,0.0,0.918181672785673,2.6823137563143904,0.0,0.8582266592414907,2.1259574851823597,0.0,2.6909828804940616,17.348833876329522,0.0,0.0,0.0,6.929126213592233,0.024463655032125792,1.950246700382272,7.833179186314361,0.16951175336338037,13.513505534590559,54.27708723565591,4.0,10.899999797344208,5.26842114799901,36.50555508084363,
RB,2020,2021,00-0033854,Dare Ogunbowale,23,0.9053699330205072,3.534561549534671,11.339644298286446,0.3696447021980844,13.862171294139534,49.036933490162994,0.0,0.0,0.6756414005570265,0.0,1.9184921328820708,5.743620064510545,0.0,1.017301213451846,3.8569272679576327,0.0,8.59190991511719,35.51753041696765,0.0,0.0,0.0,8.921325051759835,0.03696447021980844,3.2627093343775186,16.366222062012856,0.32977205419700745,29.107690521392815,146.0083868844998,9.0,41.60000038146973,4.66086959320566,41.581132664851324,
RB,2020,2021,00-0033856,Leonard Fournette,48,2.16132141671838,7.939463362047861,15.616019111118971,3.2845372911593516,26.68667470409601,71.08599152735901,0.0,0.0,1.0,0.9999734386011123,2.8764363330999556,6.66184089391071,0.0,2.0006373501640877,4.764726889153498,0.0,13.820901853702127,45.63802810958135,0.0,0.0,0.0,6.929126213592233,0.3284537291159352,6.051395005943901,22.437128852847533,2.2758973443693487,41.93087976448701,155.46969769201246,14.0,255.60000610351562,14.67999997138977,101.71957261729008,
RB,2020,2021,00-0033893,Dalvin Cook,43,10.619536260114048,21.116075977302813,25.96331960023737,28.451348748685028,98.95272240710466,133.50164675687805,0.0,0.0,1.2409656622271796,0.9999734386011123,3.7337286462681236,5.845632765853216,0.9999734386011123,2.758932551808877,5.441622062191986,1.089623071621404,20.754721904453547,52.62655509944239,0.0,0.0,0.9999734386011123,10.5,3.9540706206317555,14.7296769829647,37.50007685279378,41.517741516633436,154.66160832112934,393.75080695433473,12.0,199.10000038146973,20.261538609480247,212.7461553995426,
RB,2020,2021,00-0033897,Joe Mixon,50,6.579645202342315,16.20854462526701,21.178185326598932,18.895068516712612,62.81848926580421,97.14489270017013,0.0,0.0,1.1947516669311542,0.9999734386011123,3.712023544838174,7.248575285268531,0.0,2.976532924246064,5.116894626418473,2.0868124000000003,20.343313110070884,48.84320019405762,0.0,0.0,0.0,6.929126213592233,2.0981880916712616,11.292713161833573,26.884213917428177,14.538610107046402,78.24863479223905,186.28411138707273,16.0,289.8999996185303,15.844444513320923,109.78815581705963,
